date,Value,isPartial,Region,topic
2018-09-30,57,False,Midtjylland,Movies
2018-10-07,71,False,Midtjylland,Movies
2018-10-14,84,False,Midtjylland,Movies
2018-10-21,74,False,Midtjylland,Movies
2018-10-28,69,False,Midtjylland,Movies
2018-11-04,70,False,Midtjylland,Movies
2018-11-11,72,False,Midtjylland,Movies
2018-11-18,62,False,Midtjylland,Movies
2018-11-25,52,False,Midtjylland,Movies
2018-12-02,67,False,Midtjylland,Movies
2018-12-09,59,False,Midtjylland,Movies
2018-12-16,61,False,Midtjylland,Movies
2018-12-23,89,False,Midtjylland,Movies
2018-12-30,82,False,Midtjylland,Movies
2019-01-06,69,False,Midtjylland,Movies
2019-01-13,60,False,Midtjylland,Movies
2019-01-20,64,False,Midtjylland,Movies
2019-01-27,64,False,Midtjylland,Movies
2019-02-03,67,False,Midtjylland,Movies
2019-02-10,73,False,Midtjylland,Movies
2019-02-17,73,False,Midtjylland,Movies
2019-02-24,61,False,Midtjylland,Movies
2019-03-03,67,False,Midtjylland,Movies
2019-03-10,67,False,Midtjylland,Movies
2019-03-17,69,False,Midtjylland,Movies
2019-03-24,60,False,Midtjylland,Movies
2019-03-31,46,False,Midtjylland,Movies
2019-04-07,53,False,Midtjylland,Movies
2019-04-14,67,False,Midtjylland,Movies
2019-04-21,62,False,Midtjylland,Movies
2019-04-28,62,False,Midtjylland,Movies
2019-05-05,55,False,Midtjylland,Movies
2019-05-12,56,False,Midtjylland,Movies
2019-05-19,55,False,Midtjylland,Movies
2019-05-26,56,False,Midtjylland,Movies
2019-06-02,54,False,Midtjylland,Movies
2019-06-09,62,False,Midtjylland,Movies
2019-06-16,48,False,Midtjylland,Movies
2019-06-23,51,False,Midtjylland,Movies
2019-06-30,61,False,Midtjylland,Movies
2019-07-07,67,False,Midtjylland,Movies
2019-07-14,64,False,Midtjylland,Movies
2019-07-21,64,False,Midtjylland,Movies
2019-07-28,57,False,Midtjylland,Movies
2019-08-04,67,False,Midtjylland,Movies
2019-08-11,63,False,Midtjylland,Movies
2019-08-18,48,False,Midtjylland,Movies
2019-08-25,58,False,Midtjylland,Movies
2019-09-01,61,False,Midtjylland,Movies
2019-09-08,58,False,Midtjylland,Movies
2019-09-15,57,False,Midtjylland,Movies
2019-09-22,62,False,Midtjylland,Movies
2019-09-29,61,False,Midtjylland,Movies
2019-10-06,54,False,Midtjylland,Movies
2019-10-13,77,False,Midtjylland,Movies
2019-10-20,66,False,Midtjylland,Movies
2019-10-27,59,False,Midtjylland,Movies
2019-11-03,61,False,Midtjylland,Movies
2019-11-10,60,False,Midtjylland,Movies
2019-11-17,55,False,Midtjylland,Movies
2019-11-24,55,False,Midtjylland,Movies
2019-12-01,46,False,Midtjylland,Movies
2019-12-08,56,False,Midtjylland,Movies
2019-12-15,62,False,Midtjylland,Movies
2019-12-22,86,False,Midtjylland,Movies
2019-12-29,70,False,Midtjylland,Movies
2020-01-05,74,False,Midtjylland,Movies
2020-01-12,70,False,Midtjylland,Movies
2020-01-19,65,False,Midtjylland,Movies
2020-01-26,63,False,Midtjylland,Movies
2020-02-02,63,False,Midtjylland,Movies
2020-02-09,79,False,Midtjylland,Movies
2020-02-16,58,False,Midtjylland,Movies
2020-02-23,49,False,Midtjylland,Movies
2020-03-01,56,False,Midtjylland,Movies
2020-03-08,57,False,Midtjylland,Movies
2020-03-15,75,False,Midtjylland,Movies
2020-03-22,73,False,Midtjylland,Movies
2020-03-29,66,False,Midtjylland,Movies
2020-04-05,76,False,Midtjylland,Movies
2020-04-12,58,False,Midtjylland,Movies
2020-04-19,55,False,Midtjylland,Movies
2020-04-26,68,False,Midtjylland,Movies
2020-05-03,60,False,Midtjylland,Movies
2020-05-10,60,False,Midtjylland,Movies
2020-05-17,63,False,Midtjylland,Movies
2020-05-24,52,False,Midtjylland,Movies
2020-05-31,56,False,Midtjylland,Movies
2020-06-07,45,False,Midtjylland,Movies
2020-06-14,51,False,Midtjylland,Movies
2020-06-21,52,False,Midtjylland,Movies
2020-06-28,60,False,Midtjylland,Movies
2020-07-05,56,False,Midtjylland,Movies
2020-07-12,50,False,Midtjylland,Movies
2020-07-19,72,False,Midtjylland,Movies
2020-07-26,60,False,Midtjylland,Movies
2020-08-02,52,False,Midtjylland,Movies
2020-08-09,39,False,Midtjylland,Movies
2020-08-16,44,False,Midtjylland,Movies
2020-08-23,56,False,Midtjylland,Movies
2020-08-30,52,False,Midtjylland,Movies
2020-09-06,45,False,Midtjylland,Movies
2020-09-13,53,False,Midtjylland,Movies
2020-09-20,58,False,Midtjylland,Movies
2020-09-27,50,False,Midtjylland,Movies
2020-10-04,64,False,Midtjylland,Movies
2020-10-11,66,False,Midtjylland,Movies
2020-10-18,65,False,Midtjylland,Movies
2020-10-25,61,False,Midtjylland,Movies
2020-11-01,54,False,Midtjylland,Movies
2020-11-08,56,False,Midtjylland,Movies
2020-11-15,59,False,Midtjylland,Movies
2020-11-22,53,False,Midtjylland,Movies
2020-11-29,60,False,Midtjylland,Movies
2020-12-06,50,False,Midtjylland,Movies
2020-12-13,60,False,Midtjylland,Movies
2020-12-20,68,False,Midtjylland,Movies
2020-12-27,83,False,Midtjylland,Movies
2021-01-03,67,False,Midtjylland,Movies
2021-01-10,63,False,Midtjylland,Movies
2021-01-17,61,False,Midtjylland,Movies
2021-01-24,62,False,Midtjylland,Movies
2021-01-31,63,False,Midtjylland,Movies
2021-02-07,62,False,Midtjylland,Movies
2021-02-14,67,False,Midtjylland,Movies
2021-02-21,57,False,Midtjylland,Movies
2021-02-28,75,False,Midtjylland,Movies
2021-03-07,63,False,Midtjylland,Movies
2021-03-14,59,False,Midtjylland,Movies
2021-03-21,58,False,Midtjylland,Movies
2021-03-28,60,False,Midtjylland,Movies
2021-04-04,67,False,Midtjylland,Movies
2021-04-11,50,False,Midtjylland,Movies
2021-04-18,50,False,Midtjylland,Movies
2021-04-25,61,False,Midtjylland,Movies
2021-05-02,59,False,Midtjylland,Movies
2021-05-09,60,False,Midtjylland,Movies
2021-05-16,64,False,Midtjylland,Movies
2021-05-23,59,False,Midtjylland,Movies
2021-05-30,50,False,Midtjylland,Movies
2021-06-06,39,False,Midtjylland,Movies
2021-06-13,48,False,Midtjylland,Movies
2021-06-20,47,False,Midtjylland,Movies
2021-06-27,54,False,Midtjylland,Movies
2021-07-04,51,False,Midtjylland,Movies
2021-07-11,49,False,Midtjylland,Movies
2021-07-18,53,False,Midtjylland,Movies
2021-07-25,67,False,Midtjylland,Movies
2021-08-01,56,False,Midtjylland,Movies
2021-08-08,54,False,Midtjylland,Movies
2021-08-15,61,False,Midtjylland,Movies
2021-08-22,58,False,Midtjylland,Movies
2021-08-29,52,False,Midtjylland,Movies
2021-09-05,49,False,Midtjylland,Movies
2021-09-12,53,False,Midtjylland,Movies
2021-09-19,66,False,Midtjylland,Movies
2021-09-26,67,False,Midtjylland,Movies
2021-10-03,53,False,Midtjylland,Movies
2021-10-10,63,False,Midtjylland,Movies
2021-10-17,69,False,Midtjylland,Movies
2021-10-24,47,False,Midtjylland,Movies
2021-10-31,61,False,Midtjylland,Movies
2021-11-07,51,False,Midtjylland,Movies
2021-11-14,63,False,Midtjylland,Movies
2021-11-21,61,True,Midtjylland,Movies
2016-11-27,51,False,Midtjylland,Sports
2016-12-04,53,False,Midtjylland,Sports
2016-12-11,48,False,Midtjylland,Sports
2016-12-18,33,False,Midtjylland,Sports
2016-12-25,28,False,Midtjylland,Sports
2017-01-01,43,False,Midtjylland,Sports
2017-01-08,61,False,Midtjylland,Sports
2017-01-15,45,False,Midtjylland,Sports
2017-01-22,41,False,Midtjylland,Sports
2017-01-29,37,False,Midtjylland,Sports
2017-02-05,35,False,Midtjylland,Sports
2017-02-12,60,False,Midtjylland,Sports
2017-02-19,59,False,Midtjylland,Sports
2017-02-26,33,False,Midtjylland,Sports
2017-03-05,42,False,Midtjylland,Sports
2017-03-12,45,False,Midtjylland,Sports
2017-03-19,45,False,Midtjylland,Sports
2017-03-26,57,False,Midtjylland,Sports
2017-04-02,64,False,Midtjylland,Sports
2017-04-09,43,False,Midtjylland,Sports
2017-04-16,52,False,Midtjylland,Sports
2017-04-23,44,False,Midtjylland,Sports
2017-04-30,40,False,Midtjylland,Sports
2017-05-07,41,False,Midtjylland,Sports
2017-05-14,44,False,Midtjylland,Sports
2017-05-21,57,False,Midtjylland,Sports
2017-05-28,51,False,Midtjylland,Sports
2017-06-04,77,False,Midtjylland,Sports
2017-06-11,46,False,Midtjylland,Sports
2017-06-18,48,False,Midtjylland,Sports
2017-06-25,55,False,Midtjylland,Sports
2017-07-02,40,False,Midtjylland,Sports
2017-07-09,42,False,Midtjylland,Sports
2017-07-16,45,False,Midtjylland,Sports
2017-07-23,47,False,Midtjylland,Sports
2017-07-30,75,False,Midtjylland,Sports
2017-08-06,62,False,Midtjylland,Sports
2017-08-13,48,False,Midtjylland,Sports
2017-08-20,52,False,Midtjylland,Sports
2017-08-27,57,False,Midtjylland,Sports
2017-09-03,49,False,Midtjylland,Sports
2017-09-10,41,False,Midtjylland,Sports
2017-09-17,54,False,Midtjylland,Sports
2017-09-24,48,False,Midtjylland,Sports
2017-10-01,47,False,Midtjylland,Sports
2017-10-08,46,False,Midtjylland,Sports
2017-10-15,66,False,Midtjylland,Sports
2017-10-22,48,False,Midtjylland,Sports
2017-10-29,40,False,Midtjylland,Sports
2017-11-05,39,False,Midtjylland,Sports
2017-11-12,52,False,Midtjylland,Sports
2017-11-19,53,False,Midtjylland,Sports
2017-11-26,62,False,Midtjylland,Sports
2017-12-03,45,False,Midtjylland,Sports
2017-12-10,75,False,Midtjylland,Sports
2017-12-17,46,False,Midtjylland,Sports
2017-12-24,41,False,Midtjylland,Sports
2017-12-31,49,False,Midtjylland,Sports
2018-01-07,59,False,Midtjylland,Sports
2018-01-14,81,False,Midtjylland,Sports
2018-01-21,95,False,Midtjylland,Sports
2018-01-28,55,False,Midtjylland,Sports
2018-02-04,58,False,Midtjylland,Sports
2018-02-11,62,False,Midtjylland,Sports
2018-02-18,61,False,Midtjylland,Sports
2018-02-25,43,False,Midtjylland,Sports
2018-03-04,61,False,Midtjylland,Sports
2018-03-11,44,False,Midtjylland,Sports
2018-03-18,61,False,Midtjylland,Sports
2018-03-25,40,False,Midtjylland,Sports
2018-04-01,43,False,Midtjylland,Sports
2018-04-08,54,False,Midtjylland,Sports
2018-04-15,62,False,Midtjylland,Sports
2018-04-22,48,False,Midtjylland,Sports
2018-04-29,65,False,Midtjylland,Sports
2018-05-06,57,False,Midtjylland,Sports
2018-05-13,51,False,Midtjylland,Sports
2018-05-20,56,False,Midtjylland,Sports
2018-05-27,47,False,Midtjylland,Sports
2018-06-03,33,False,Midtjylland,Sports
2018-06-10,70,False,Midtjylland,Sports
2018-06-17,67,False,Midtjylland,Sports
2018-06-24,54,False,Midtjylland,Sports
2018-07-01,80,False,Midtjylland,Sports
2018-07-08,56,False,Midtjylland,Sports
2018-07-15,61,False,Midtjylland,Sports
2018-07-22,61,False,Midtjylland,Sports
2018-07-29,53,False,Midtjylland,Sports
2018-08-05,54,False,Midtjylland,Sports
2018-08-12,53,False,Midtjylland,Sports
2018-08-19,51,False,Midtjylland,Sports
2018-08-26,45,False,Midtjylland,Sports
2018-09-02,58,False,Midtjylland,Sports
2018-09-09,37,False,Midtjylland,Sports
2018-09-16,37,False,Midtjylland,Sports
2018-09-23,43,False,Midtjylland,Sports
2018-09-30,50,False,Midtjylland,Sports
2018-10-07,38,False,Midtjylland,Sports
2018-10-14,45,False,Midtjylland,Sports
2018-10-21,50,False,Midtjylland,Sports
2018-10-28,47,False,Midtjylland,Sports
2018-11-04,61,False,Midtjylland,Sports
2018-11-11,49,False,Midtjylland,Sports
2018-11-18,48,False,Midtjylland,Sports
2018-11-25,37,False,Midtjylland,Sports
2018-12-02,57,False,Midtjylland,Sports
2018-12-09,45,False,Midtjylland,Sports
2018-12-16,41,False,Midtjylland,Sports
2018-12-23,39,False,Midtjylland,Sports
2018-12-30,68,False,Midtjylland,Sports
2019-01-06,63,False,Midtjylland,Sports
2019-01-13,65,False,Midtjylland,Sports
2019-01-20,67,False,Midtjylland,Sports
2019-01-27,79,False,Midtjylland,Sports
2019-02-03,67,False,Midtjylland,Sports
2019-02-10,61,False,Midtjylland,Sports
2019-02-17,58,False,Midtjylland,Sports
2019-02-24,58,False,Midtjylland,Sports
2019-03-03,65,False,Midtjylland,Sports
2019-03-10,81,False,Midtjylland,Sports
2019-03-17,69,False,Midtjylland,Sports
2019-03-24,67,False,Midtjylland,Sports
2019-03-31,56,False,Midtjylland,Sports
2019-04-07,59,False,Midtjylland,Sports
2019-04-14,47,False,Midtjylland,Sports
2019-04-21,45,False,Midtjylland,Sports
2019-04-28,58,False,Midtjylland,Sports
2019-05-05,54,False,Midtjylland,Sports
2019-05-12,64,False,Midtjylland,Sports
2019-05-19,64,False,Midtjylland,Sports
2019-05-26,48,False,Midtjylland,Sports
2019-06-02,63,False,Midtjylland,Sports
2019-06-09,60,False,Midtjylland,Sports
2019-06-16,44,False,Midtjylland,Sports
2019-06-23,40,False,Midtjylland,Sports
2019-06-30,49,False,Midtjylland,Sports
2019-07-07,60,False,Midtjylland,Sports
2019-07-14,54,False,Midtjylland,Sports
2019-07-21,68,False,Midtjylland,Sports
2019-07-28,43,False,Midtjylland,Sports
2019-08-04,58,False,Midtjylland,Sports
2019-08-11,51,False,Midtjylland,Sports
2019-08-18,57,False,Midtjylland,Sports
2019-08-25,60,False,Midtjylland,Sports
2019-09-01,57,False,Midtjylland,Sports
2019-09-08,53,False,Midtjylland,Sports
2019-09-15,41,False,Midtjylland,Sports
2019-09-22,55,False,Midtjylland,Sports
2019-09-29,53,False,Midtjylland,Sports
2019-10-06,45,False,Midtjylland,Sports
2019-10-13,62,False,Midtjylland,Sports
2019-10-20,46,False,Midtjylland,Sports
2019-10-27,46,False,Midtjylland,Sports
2019-11-03,72,False,Midtjylland,Sports
2019-11-10,52,False,Midtjylland,Sports
2019-11-17,59,False,Midtjylland,Sports
2019-11-24,58,False,Midtjylland,Sports
2019-12-01,68,False,Midtjylland,Sports
2019-12-08,63,False,Midtjylland,Sports
2019-12-15,65,False,Midtjylland,Sports
2019-12-22,54,False,Midtjylland,Sports
2019-12-29,64,False,Midtjylland,Sports
2020-01-05,78,False,Midtjylland,Sports
2020-01-12,71,False,Midtjylland,Sports
2020-01-19,63,False,Midtjylland,Sports
2020-01-26,46,False,Midtjylland,Sports
2020-02-02,60,False,Midtjylland,Sports
2020-02-09,59,False,Midtjylland,Sports
2020-02-16,69,False,Midtjylland,Sports
2020-02-23,50,False,Midtjylland,Sports
2020-03-01,68,False,Midtjylland,Sports
2020-03-08,58,False,Midtjylland,Sports
2020-03-15,30,False,Midtjylland,Sports
2020-03-22,31,False,Midtjylland,Sports
2020-03-29,30,False,Midtjylland,Sports
2020-04-05,19,False,Midtjylland,Sports
2020-04-12,26,False,Midtjylland,Sports
2020-04-19,29,False,Midtjylland,Sports
2020-04-26,34,False,Midtjylland,Sports
2020-05-03,27,False,Midtjylland,Sports
2020-05-10,32,False,Midtjylland,Sports
2020-05-17,41,False,Midtjylland,Sports
2020-05-24,28,False,Midtjylland,Sports
2020-05-31,33,False,Midtjylland,Sports
2020-06-07,38,False,Midtjylland,Sports
2020-06-14,42,False,Midtjylland,Sports
2020-06-21,51,False,Midtjylland,Sports
2020-06-28,51,False,Midtjylland,Sports
2020-07-05,46,False,Midtjylland,Sports
2020-07-12,34,False,Midtjylland,Sports
2020-07-19,40,False,Midtjylland,Sports
2020-07-26,63,False,Midtjylland,Sports
2020-08-02,47,False,Midtjylland,Sports
2020-08-09,64,False,Midtjylland,Sports
2020-08-16,41,False,Midtjylland,Sports
2020-08-23,54,False,Midtjylland,Sports
2020-08-30,57,False,Midtjylland,Sports
2020-09-06,55,False,Midtjylland,Sports
2020-09-13,60,False,Midtjylland,Sports
2020-09-20,57,False,Midtjylland,Sports
2020-09-27,58,False,Midtjylland,Sports
2020-10-04,63,False,Midtjylland,Sports
2020-10-11,59,False,Midtjylland,Sports
2020-10-18,65,False,Midtjylland,Sports
2020-10-25,54,False,Midtjylland,Sports
2020-11-01,52,False,Midtjylland,Sports
2020-11-08,54,False,Midtjylland,Sports
2020-11-15,47,False,Midtjylland,Sports
2020-11-22,54,False,Midtjylland,Sports
2020-11-29,62,False,Midtjylland,Sports
2020-12-06,54,False,Midtjylland,Sports
2020-12-13,58,False,Midtjylland,Sports
2020-12-20,41,False,Midtjylland,Sports
2020-12-27,54,False,Midtjylland,Sports
2021-01-03,54,False,Midtjylland,Sports
2021-01-10,58,False,Midtjylland,Sports
2021-01-17,69,False,Midtjylland,Sports
2021-01-24,77,False,Midtjylland,Sports
2021-01-31,57,False,Midtjylland,Sports
2021-02-07,44,False,Midtjylland,Sports
2021-02-14,51,False,Midtjylland,Sports
2021-02-21,48,False,Midtjylland,Sports
2021-02-28,56,False,Midtjylland,Sports
2021-03-07,56,False,Midtjylland,Sports
2021-03-14,55,False,Midtjylland,Sports
2021-03-21,47,False,Midtjylland,Sports
2021-03-28,49,False,Midtjylland,Sports
2021-04-04,53,False,Midtjylland,Sports
2021-04-11,70,False,Midtjylland,Sports
2021-04-18,62,False,Midtjylland,Sports
2021-04-25,54,False,Midtjylland,Sports
2021-05-02,62,False,Midtjylland,Sports
2021-05-09,59,False,Midtjylland,Sports
2021-05-16,48,False,Midtjylland,Sports
2021-05-23,59,False,Midtjylland,Sports
2021-05-30,62,False,Midtjylland,Sports
2021-06-06,68,False,Midtjylland,Sports
2021-06-13,70,False,Midtjylland,Sports
2021-06-20,67,False,Midtjylland,Sports
2021-06-27,100,False,Midtjylland,Sports
2021-07-04,58,False,Midtjylland,Sports
2021-07-11,60,False,Midtjylland,Sports
2021-07-18,45,False,Midtjylland,Sports
2021-07-25,76,False,Midtjylland,Sports
2021-08-01,78,False,Midtjylland,Sports
2021-08-08,45,False,Midtjylland,Sports
2021-08-15,64,False,Midtjylland,Sports
2021-08-22,62,False,Midtjylland,Sports
2021-08-29,68,False,Midtjylland,Sports
2021-09-05,59,False,Midtjylland,Sports
2021-09-12,58,False,Midtjylland,Sports
2021-09-19,70,False,Midtjylland,Sports
2021-09-26,60,False,Midtjylland,Sports
2021-10-03,52,False,Midtjylland,Sports
2021-10-10,57,False,Midtjylland,Sports
2021-10-17,66,False,Midtjylland,Sports
2021-10-24,57,False,Midtjylland,Sports
2021-10-31,55,False,Midtjylland,Sports
2021-11-07,53,False,Midtjylland,Sports
2021-11-14,55,False,Midtjylland,Sports
2021-11-21,73,True,Midtjylland,Sports
2016-11-27,55,False,Midtjylland,Music
2016-12-04,60,False,Midtjylland,Music
2016-12-11,71,False,Midtjylland,Music
2016-12-18,70,False,Midtjylland,Music
2016-12-25,73,False,Midtjylland,Music
2017-01-01,54,False,Midtjylland,Music
2017-01-08,98,False,Midtjylland,Music
2017-01-15,82,False,Midtjylland,Music
2017-01-22,54,False,Midtjylland,Music
2017-01-29,61,False,Midtjylland,Music
2017-02-05,58,False,Midtjylland,Music
2017-02-12,53,False,Midtjylland,Music
2017-02-19,64,False,Midtjylland,Music
2017-02-26,74,False,Midtjylland,Music
2017-03-05,34,False,Midtjylland,Music
2017-03-12,60,False,Midtjylland,Music
2017-03-19,50,False,Midtjylland,Music
2017-03-26,65,False,Midtjylland,Music
2017-04-02,65,False,Midtjylland,Music
2017-04-09,63,False,Midtjylland,Music
2017-04-16,73,False,Midtjylland,Music
2017-04-23,59,False,Midtjylland,Music
2017-04-30,57,False,Midtjylland,Music
2017-05-07,66,False,Midtjylland,Music
2017-05-14,52,False,Midtjylland,Music
2017-05-21,50,False,Midtjylland,Music
2017-05-28,80,False,Midtjylland,Music
2017-06-04,74,False,Midtjylland,Music
2017-06-11,69,False,Midtjylland,Music
2017-06-18,33,False,Midtjylland,Music
2017-06-25,62,False,Midtjylland,Music
2017-07-02,54,False,Midtjylland,Music
2017-07-09,80,False,Midtjylland,Music
2017-07-16,90,False,Midtjylland,Music
2017-07-23,58,False,Midtjylland,Music
2017-07-30,64,False,Midtjylland,Music
2017-08-06,54,False,Midtjylland,Music
2017-08-13,60,False,Midtjylland,Music
2017-08-20,46,False,Midtjylland,Music
2017-08-27,47,False,Midtjylland,Music
2017-09-03,60,False,Midtjylland,Music
2017-09-10,46,False,Midtjylland,Music
2017-09-17,41,False,Midtjylland,Music
2017-09-24,59,False,Midtjylland,Music
2017-10-01,74,False,Midtjylland,Music
2017-10-08,43,False,Midtjylland,Music
2017-10-15,63,False,Midtjylland,Music
2017-10-22,81,False,Midtjylland,Music
2017-10-29,63,False,Midtjylland,Music
2017-11-05,49,False,Midtjylland,Music
2017-11-12,53,False,Midtjylland,Music
2017-11-19,68,False,Midtjylland,Music
2017-11-26,56,False,Midtjylland,Music
2017-12-03,73,False,Midtjylland,Music
2017-12-10,85,False,Midtjylland,Music
2017-12-17,43,False,Midtjylland,Music
2017-12-24,74,False,Midtjylland,Music
2017-12-31,38,False,Midtjylland,Music
2018-01-07,61,False,Midtjylland,Music
2018-01-14,72,False,Midtjylland,Music
2018-01-21,87,False,Midtjylland,Music
2018-01-28,61,False,Midtjylland,Music
2018-02-04,75,False,Midtjylland,Music
2018-02-11,58,False,Midtjylland,Music
2018-02-18,73,False,Midtjylland,Music
2018-02-25,61,False,Midtjylland,Music
2018-03-04,46,False,Midtjylland,Music
2018-03-11,70,False,Midtjylland,Music
2018-03-18,60,False,Midtjylland,Music
2018-03-25,57,False,Midtjylland,Music
2018-04-01,52,False,Midtjylland,Music
2018-04-08,47,False,Midtjylland,Music
2018-04-15,66,False,Midtjylland,Music
2018-04-22,71,False,Midtjylland,Music
2018-04-29,66,False,Midtjylland,Music
2018-05-06,48,False,Midtjylland,Music
2018-05-13,67,False,Midtjylland,Music
2018-05-20,40,False,Midtjylland,Music
2018-05-27,44,False,Midtjylland,Music
2018-06-03,44,False,Midtjylland,Music
2018-06-10,50,False,Midtjylland,Music
2018-06-17,43,False,Midtjylland,Music
2018-06-24,51,False,Midtjylland,Music
2018-07-01,58,False,Midtjylland,Music
2018-07-08,65,False,Midtjylland,Music
2018-07-15,55,False,Midtjylland,Music
2018-07-22,88,False,Midtjylland,Music
2018-07-29,47,False,Midtjylland,Music
2018-08-05,50,False,Midtjylland,Music
2018-08-12,38,False,Midtjylland,Music
2018-08-19,62,False,Midtjylland,Music
2018-08-26,59,False,Midtjylland,Music
2018-09-02,54,False,Midtjylland,Music
2018-09-09,67,False,Midtjylland,Music
2018-09-16,69,False,Midtjylland,Music
2018-09-23,41,False,Midtjylland,Music
2018-09-30,56,False,Midtjylland,Music
2018-10-07,65,False,Midtjylland,Music
2018-10-14,65,False,Midtjylland,Music
2018-10-21,51,False,Midtjylland,Music
2018-10-28,63,False,Midtjylland,Music
2018-11-04,83,False,Midtjylland,Music
2018-11-11,57,False,Midtjylland,Music
2018-11-18,52,False,Midtjylland,Music
2018-11-25,61,False,Midtjylland,Music
2018-12-02,59,False,Midtjylland,Music
2018-12-09,74,False,Midtjylland,Music
2018-12-16,53,False,Midtjylland,Music
2018-12-23,41,False,Midtjylland,Music
2018-12-30,79,False,Midtjylland,Music
2019-01-06,59,False,Midtjylland,Music
2019-01-13,75,False,Midtjylland,Music
2019-01-20,75,False,Midtjylland,Music
2019-01-27,52,False,Midtjylland,Music
2019-02-03,63,False,Midtjylland,Music
2019-02-10,43,False,Midtjylland,Music
2019-02-17,41,False,Midtjylland,Music
2019-02-24,16,False,Midtjylland,Music
2019-03-03,64,False,Midtjylland,Music
2019-03-10,38,False,Midtjylland,Music
2019-03-17,58,False,Midtjylland,Music
2019-03-24,29,False,Midtjylland,Music
2019-03-31,68,False,Midtjylland,Music
2019-04-07,57,False,Midtjylland,Music
2019-04-14,38,False,Midtjylland,Music
2019-04-21,41,False,Midtjylland,Music
2019-04-28,54,False,Midtjylland,Music
2019-05-05,33,False,Midtjylland,Music
2019-05-12,75,False,Midtjylland,Music
2019-05-19,42,False,Midtjylland,Music
2019-05-26,61,False,Midtjylland,Music
2019-06-02,46,False,Midtjylland,Music
2019-06-09,60,False,Midtjylland,Music
2019-06-16,56,False,Midtjylland,Music
2019-06-23,51,False,Midtjylland,Music
2019-06-30,57,False,Midtjylland,Music
2019-07-07,51,False,Midtjylland,Music
2019-07-14,47,False,Midtjylland,Music
2019-07-21,49,False,Midtjylland,Music
2019-07-28,47,False,Midtjylland,Music
2019-08-04,54,False,Midtjylland,Music
2019-08-11,48,False,Midtjylland,Music
2019-08-18,51,False,Midtjylland,Music
2019-08-25,57,False,Midtjylland,Music
2019-09-01,75,False,Midtjylland,Music
2019-09-08,83,False,Midtjylland,Music
2019-09-15,51,False,Midtjylland,Music
2019-09-22,62,False,Midtjylland,Music
2019-09-29,55,False,Midtjylland,Music
2019-10-06,80,False,Midtjylland,Music
2019-10-13,48,False,Midtjylland,Music
2019-10-20,54,False,Midtjylland,Music
2019-10-27,74,False,Midtjylland,Music
2019-11-03,59,False,Midtjylland,Music
2019-11-10,35,False,Midtjylland,Music
2019-11-17,52,False,Midtjylland,Music
2019-11-24,72,False,Midtjylland,Music
2019-12-01,33,False,Midtjylland,Music
2019-12-08,67,False,Midtjylland,Music
2019-12-15,68,False,Midtjylland,Music
2019-12-22,70,False,Midtjylland,Music
2019-12-29,45,False,Midtjylland,Music
2020-01-05,60,False,Midtjylland,Music
2020-01-12,54,False,Midtjylland,Music
2020-01-19,52,False,Midtjylland,Music
2020-01-26,27,False,Midtjylland,Music
2020-02-02,77,False,Midtjylland,Music
2020-02-09,51,False,Midtjylland,Music
2020-02-16,61,False,Midtjylland,Music
2020-02-23,64,False,Midtjylland,Music
2020-03-01,43,False,Midtjylland,Music
2020-03-08,39,False,Midtjylland,Music
2020-03-15,56,False,Midtjylland,Music
2020-03-22,65,False,Midtjylland,Music
2020-03-29,47,False,Midtjylland,Music
2020-04-05,61,False,Midtjylland,Music
2020-04-12,60,False,Midtjylland,Music
2020-04-19,69,False,Midtjylland,Music
2020-04-26,73,False,Midtjylland,Music
2020-05-03,50,False,Midtjylland,Music
2020-05-10,60,False,Midtjylland,Music
2020-05-17,63,False,Midtjylland,Music
2020-05-24,54,False,Midtjylland,Music
2020-05-31,71,False,Midtjylland,Music
2020-06-07,50,False,Midtjylland,Music
2020-06-14,40,False,Midtjylland,Music
2020-06-21,82,False,Midtjylland,Music
2020-06-28,52,False,Midtjylland,Music
2020-07-05,38,False,Midtjylland,Music
2020-07-12,59,False,Midtjylland,Music
2020-07-19,38,False,Midtjylland,Music
2020-07-26,54,False,Midtjylland,Music
2020-08-02,68,False,Midtjylland,Music
2020-08-09,59,False,Midtjylland,Music
2020-08-16,51,False,Midtjylland,Music
2020-08-23,57,False,Midtjylland,Music
2020-08-30,54,False,Midtjylland,Music
2020-09-06,59,False,Midtjylland,Music
2020-09-13,75,False,Midtjylland,Music
2020-09-20,64,False,Midtjylland,Music
2020-09-27,69,False,Midtjylland,Music
2020-10-04,55,False,Midtjylland,Music
2020-10-11,62,False,Midtjylland,Music
2020-10-18,57,False,Midtjylland,Music
2020-10-25,63,False,Midtjylland,Music
2020-11-01,54,False,Midtjylland,Music
2020-11-08,61,False,Midtjylland,Music
2020-11-15,44,False,Midtjylland,Music
2020-11-22,51,False,Midtjylland,Music
2020-11-29,80,False,Midtjylland,Music
2020-12-06,38,False,Midtjylland,Music
2020-12-13,74,False,Midtjylland,Music
2020-12-20,60,False,Midtjylland,Music
2020-12-27,73,False,Midtjylland,Music
2021-01-03,34,False,Midtjylland,Music
2021-01-10,54,False,Midtjylland,Music
2021-01-17,57,False,Midtjylland,Music
2021-01-24,54,False,Midtjylland,Music
2021-01-31,51,False,Midtjylland,Music
