,index,City,year,Region,slope,intercept,R2,R2_adj,mean,trending
524,524,Herlufmagle,2021,Sjælland,0.0,0.0,,,0.0,0
525,525,Herning,2017,Midtjylland,-0.042152901205342874,6.44399681201152,0.20968331993892397,0.19387698633770245,5.326944930069929,0
526,526,Herning,2018,Midtjylland,0.1741580707028818,1.6527678571428632,0.6701291138496006,0.6635316961265927,6.267956730769228,1
527,527,Herning,2019,Midtjylland,0.04869841590152362,6.536065405183054,0.27028231167981065,0.2556879579134068,7.826573426573427,0
528,528,Herning,2020,Midtjylland,0.18122361668421622,6.9079374057315235,0.6762993253140136,0.6698253118202939,11.710363247863247,1
529,529,Herning,2021,Midtjylland,0.19366840353162515,12.114360224586285,0.46967667671080215,0.4581479088132109,16.859236111111112,1
530,530,Hillerød,2017,Hovedstaden,0.008845940408093618,7.9280825791855225,0.011002877374982734,-0.008777065077517632,8.1625,0
531,531,Hillerød,2018,Hovedstaden,0.16555216426193103,6.590752262443447,0.4789392950349183,0.46851808093561664,10.977884615384614,1
532,532,Hillerød,2019,Hovedstaden,0.12555067019550942,9.409445701357468,0.4914166904564846,0.48124502426561433,12.73653846153846,1
533,533,Hillerød,2020,Hovedstaden,0.2766023862375141,12.184219457013572,0.7299117817139134,0.7245100173481915,19.514182692307692,1
534,534,Hillerød,2021,Hovedstaden,0.32655625814155415,17.928173758865242,0.5597424874478174,0.5501716719575525,25.928802083333334,1
535,535,Hinnerup,2017,Midtjylland,-0.2556842436143211,16.02161147675853,0.5998283185263009,0.5918248848968269,9.245979020979021,1
536,536,Hinnerup,2018,Midtjylland,0.21041974881389403,2.0420737718164244,0.6229056024993456,0.6153637145493325,7.618197115384612,1
537,537,Hinnerup,2019,Midtjylland,0.00865547927839835,11.147001691119335,0.0023718158051240223,-0.017580747878773506,11.376371891996895,0
538,538,Hinnerup,2020,Midtjylland,0.12166394155850327,13.306174585218699,0.2605753028028609,0.24578680885891813,16.530269036519034,0
539,539,Hinnerup,2021,Midtjylland,0.5724838525835864,15.504996306146566,0.8807133746098995,0.878120187101419,29.53085069444445,1
540,540,Hjallerup,2017,Nordjylland,0.0,0.0,,,0.0,0
541,541,Hjallerup,2018,Nordjylland,0.0,0.0,,,0.0,0
542,542,Hjallerup,2019,Nordjylland,0.0,0.0,,,0.0,0
543,543,Hjallerup,2020,Nordjylland,0.0,0.0,,,0.0,0
544,544,Hjallerup,2021,Nordjylland,0.0,0.0,,,0.0,0
545,545,Hjortshøj,2017,Midtjylland,0.0,0.0,,,0.0,0
546,546,Hjortshøj,2018,Midtjylland,0.0,0.0,,,0.0,0
547,547,Hjortshøj,2019,Midtjylland,0.0,0.0,,,0.0,0
548,548,Hjortshøj,2020,Midtjylland,0.0,0.0,,,0.0,0
549,549,Hjortshøj,2021,Midtjylland,0.0,0.0,,,0.0,0
550,550,Hjørring,2017,Nordjylland,0.021711986681465196,7.095305429864256,0.035359441190690566,0.01606663001450437,7.670673076923077,0
551,551,Hjørring,2018,Nordjylland,0.24512400751301958,3.5417138009049816,0.6561061139217044,0.6492282362001385,10.037499999999998,1
552,552,Hjørring,2019,Nordjylland,0.023157495944676972,11.957239819004531,0.0456115984702824,0.02652383043968798,12.570913461538462,0
553,553,Hjørring,2020,Nordjylland,0.21679650815333404,11.775565610859733,0.48299792051860724,0.47265787892897937,17.520673076923078,1
554,554,Hjørring,2021,Nordjylland,0.28310147995368334,19.40078457446808,0.7676329444750004,0.7625814867461961,26.336770833333333,1
555,555,Hobro,2017,Nordjylland,0.016605481089387877,6.2368778280543005,0.023641567780339434,0.004114399135946245,6.676923076923076,0
556,556,Hobro,2018,Nordjylland,0.21674901818492268,3.5126414027149364,0.5453265244981405,0.5362330549881033,9.256490384615383,1
557,557,Hobro,2019,Nordjylland,0.11290873388542663,10.935803167420815,0.5361436299205182,0.5268665025189285,13.927884615384615,1
558,558,Hobro,2020,Nordjylland,0.19267142633541096,10.82601809954751,0.642087858954028,0.6349296161331086,15.931810897435895,1
559,559,Hobro,2021,Nordjylland,0.28637619409465886,15.845033244680845,0.6395488951739567,0.6317130015907819,22.861250000000002,1
560,560,Hojslev,2017,Midtjylland,0.0,0.0,,,0.0,0
561,561,Hojslev,2018,Midtjylland,0.0,0.0,,,0.0,0
562,562,Hojslev,2019,Midtjylland,0.0,0.0,,,0.0,0
563,563,Hojslev,2020,Midtjylland,0.0,0.0,,,0.0,0
564,564,Hojslev,2021,Midtjylland,0.0,0.0,,,0.0,0
565,565,Holbæk,2017,Sjælland,-0.0026364936395456996,7.033569004524887,0.000927181710851599,-0.01905427465493137,6.963701923076924,0
566,566,Holbæk,2018,Sjælland,0.22823305301801397,3.4732183257918603,0.6008761199391986,0.5928936423379827,9.521394230769229,1
567,567,Holbæk,2019,Sjælland,0.012809485187398797,11.80766402714932,0.010597726958865072,-0.009190318501957728,12.147115384615384,0
568,568,Holbæk,2020,Sjælland,0.26370432425510126,11.294287330316742,0.7463382518372286,0.7412650168739732,18.28245192307692,1
569,569,Holbæk,2021,Sjælland,0.21296189752496694,16.7521210106383,0.4312373237223365,0.4188729177163003,21.969687500000003,1
570,570,Holmegaard,2017,Sjælland,-0.07425975800004642,10.058224496092144,0.15630807690043147,0.13943423843844005,8.090340909090909,0
571,571,Holmegaard,2018,Sjælland,0.2649524033125584,2.7955882352941264,0.5452864158422688,0.5361921441591142,9.81682692307692,1
572,572,Holmegaard,2019,Sjælland,0.04127518569111256,10.780486425339367,0.058135820821744066,0.03929853723817889,11.874278846153846,0
573,573,Holmegaard,2020,Sjælland,0.2903252677461894,12.04743275515334,0.5621437236929777,0.5533865981668373,19.74105235042735,1
574,574,Holmegaard,2021,Sjælland,0.5490036094224922,8.755783096926706,0.7958176207371384,0.7913788733618587,22.206371527777776,1
575,575,Holstebro,2017,Midtjylland,-0.05136212289375427,7.353709893048125,0.20873411552932464,0.1929087978399111,5.992613636363635,0
576,576,Holstebro,2018,Midtjylland,0.17894627916478636,3.134589124111185,0.7233476477710906,0.7178146007265125,7.876665521978022,1
577,577,Holstebro,2019,Midtjylland,0.0646971346263801,8.90770202020202,0.23048495022058169,0.21509464922499333,10.622176087801089,0
578,578,Holstebro,2020,Midtjylland,0.14297242789889864,11.282513197586727,0.39702825609753545,0.38496882121948617,15.071282536907537,0
579,579,Holstebro,2021,Midtjylland,0.29777595346649255,15.293777334515358,0.8345413701737732,0.8309444434384203,22.589288194444446,1
580,580,Holsted,2017,Syddanmark,0.0,0.0,,,0.0,0
581,581,Holsted,2018,Syddanmark,0.0,0.0,,,0.0,0
582,582,Holsted,2019,Syddanmark,0.0,0.0,,,0.0,0
583,583,Holsted,2020,Syddanmark,0.0,0.0,,,0.0,0
584,584,Holsted,2021,Syddanmark,0.0,0.0,,,0.0,0
585,585,Holte,2017,Hovedstaden,-0.04769380175872953,9.318212669683259,0.1742650865986689,0.15775038833064225,8.054326923076923,0
586,586,Holte,2018,Hovedstaden,0.1792618244685391,7.349802036199102,0.38795995938650185,0.3757191585742319,12.100240384615384,0
587,587,Holte,2019,Hovedstaden,0.05107305984803236,12.540073529411764,0.06464963562850412,0.04594262834107421,13.893509615384618,0
588,588,Holte,2020,Hovedstaden,0.3502209083923846,11.83116515837104,0.6721932796921817,0.6656371452860252,21.11201923076923,1
589,589,Holte,2021,Hovedstaden,0.2719795285135328,22.223602245862867,0.5831289179845612,0.5740665031581387,28.887100694444445,1
590,590,Hong,2017,Sjælland,0.0,0.0,,,0.0,0
591,591,Hong,2018,Sjælland,0.0,0.0,,,0.0,0
592,592,Hong,2019,Sjælland,0.0,0.0,,,0.0,0
593,593,Hong,2020,Sjælland,0.0,0.0,,,0.0,0
594,594,Hong,2021,Sjælland,0.0,0.0,,,0.0,0
595,595,Hornbæk,2017,Hovedstaden,0.0,0.0,,,0.0,0
596,596,Hornbæk,2018,Hovedstaden,0.0,0.0,,,0.0,0
597,597,Hornbæk,2019,Hovedstaden,0.0,0.0,,,0.0,0
598,598,Hornbæk,2020,Hovedstaden,0.0,0.0,,,0.0,0
599,599,Hornbæk,2021,Hovedstaden,0.0,0.0,,,0.0,0
600,600,Hornslet,2017,Midtjylland,-0.023146532989762637,8.681062320032911,0.01665399045468563,-0.003012929736220693,8.067679195804196,0
601,601,Hornslet,2018,Midtjylland,0.376059758083204,1.8802096800258643,0.7045443336159081,0.6986352202882262,11.845793269230766,1
602,602,Hornslet,2019,Midtjylland,-0.012995693725438306,13.34660519219343,0.00867741439986136,-0.011149037312141452,13.002219308469307,0
603,603,Hornslet,2020,Midtjylland,0.1592437127245674,16.207919360051715,0.15337688179012954,0.1364444194259321,20.427877747252747,0
604,604,Hornslet,2021,Midtjylland,0.5831198436821534,16.062869385342772,0.6211110315142958,0.6128743148080849,30.349305555555556,1
605,605,Hornsyld,2017,Midtjylland,0.0,0.0,,,0.0,0
606,606,Hornsyld,2018,Midtjylland,0.0,0.0,,,0.0,0
607,607,Hornsyld,2019,Midtjylland,0.0,0.0,,,0.0,0
608,608,Hornsyld,2020,Midtjylland,0.0,0.0,,,0.0,0
609,609,Hornsyld,2021,Midtjylland,0.0,0.0,,,0.0,0
610,610,Hovedgård,2017,Midtjylland,0.0,0.0,,,0.0,0
611,611,Hovedgård,2018,Midtjylland,0.0,0.0,,,0.0,0
612,612,Hovedgård,2019,Midtjylland,0.0,0.0,,,0.0,0
613,613,Hovedgård,2020,Midtjylland,0.0,0.0,,,0.0,0
614,614,Hovedgård,2021,Midtjylland,0.0,0.0,,,0.0,0
615,615,Humlebæk,2017,Hovedstaden,-0.3082845983095702,18.55800339366516,0.5272031057366962,0.51774716785143,10.38846153846154,1
616,616,Humlebæk,2018,Hovedstaden,0.23940653547340532,3.206928733031682,0.5265565870975752,0.5170877188395268,9.551201923076919,1
617,617,Humlebæk,2019,Hovedstaden,-0.08670014086911962,12.316544117647059,0.23661826488263538,0.2213506301802881,10.018990384615384,0
618,618,Humlebæk,2020,Hovedstaden,0.2514599163322808,11.836151960784314,0.5495658501611914,0.5405571671644152,18.499839743589742,1
619,619,Humlebæk,2021,Hovedstaden,0.17378170683166838,19.786011377068554,0.2761842880772136,0.2604491639049791,24.04366319444445,0
620,620,Hurup,2017,Nordjylland,0.0,0.0,,,0.0,0
621,621,Hurup,2018,Nordjylland,0.0,0.0,,,0.0,0
622,622,Hurup,2019,Nordjylland,0.0,0.0,,,0.0,0
623,623,Hurup,2020,Nordjylland,0.0,0.0,,,0.0,0
624,624,Hurup,2021,Nordjylland,0.0,0.0,,,0.0,0
625,625,Hvide Sande,2017,Midtjylland,0.086665641497946,4.235532971930029,0.321292287593294,0.30771813334515985,6.532172471625596,0
626,626,Hvide Sande,2018,Midtjylland,0.25855916350575026,2.7992158209437665,0.30386183440465164,0.28993907109274464,9.651033653846149,0
627,627,Hvide Sande,2019,Midtjylland,0.06171668231879131,9.094199060743179,0.10475086132480904,0.08684587855130521,10.729691142191141,0
628,628,Hvide Sande,2020,Midtjylland,0.3172318913051433,8.811569166127999,0.6526667097126542,0.6457200439069073,17.218214285714286,1
629,629,Hvide Sande,2021,Midtjylland,0.2620131802721085,17.209826388888885,0.446055536362404,0.4340132654137606,23.629149305555554,1
630,630,Hvidovre,2017,Hovedstaden,-0.022671924357551422,6.765469457013577,0.06491886385532264,0.04621724113242909,6.164663461538462,0
631,631,Hvidovre,2018,Hovedstaden,0.13508067958678388,6.048246606334844,0.4683392355891913,0.4577060203009752,9.627884615384614,1
632,632,Hvidovre,2019,Hovedstaden,0.050331362588577025,10.919343891402715,0.2902227690820669,0.2760272244637082,12.253124999999999,0
633,633,Hvidovre,2020,Hovedstaden,0.13965625800392745,13.017138009049777,0.43794913792185886,0.42670812068029607,16.718028846153846,1
634,634,Hvidovre,2021,Hovedstaden,0.23094826494427517,19.877583481087463,0.5265564517322346,0.5162642006829353,25.535815972222224,1
635,635,Hårlev,2017,Sjælland,0.0,0.0,,,0.0,0
636,636,Hårlev,2018,Sjælland,0.0,0.0,,,0.0,0
637,637,Hårlev,2019,Sjælland,0.0,0.0,,,0.0,0
638,638,Hårlev,2020,Sjælland,0.0,0.0,,,0.0,0
639,639,Hårlev,2021,Sjælland,0.0,0.0,,,0.0,0
640,640,Højbjerg,2017,Midtjylland,-0.010220934263664376,7.348375154257507,0.004187450493788769,-0.015728800496335404,7.077520396270398,0
641,641,Højbjerg,2018,Midtjylland,0.20526214767474482,3.534598416289594,0.690005735765693,0.683805850481007,8.97404532967033,1
642,642,Højbjerg,2019,Midtjylland,0.0665853823387121,11.789161124822886,0.20963581693829558,0.1938285332770615,13.553673756798759,0
643,643,Højbjerg,2020,Midtjylland,0.1701678431631263,10.446153846153848,0.44423753021450674,0.4331222808187969,14.95560168997669,1
644,644,Højbjerg,2021,Midtjylland,0.28950730026052934,11.577956560283685,0.6465974224499355,0.6389147577205863,18.670885416666668,1
645,645,Højby,2017,Sjælland,0.0,0.0,,,0.0,0
646,646,Højby,2018,Sjælland,0.0,0.0,,,0.0,0
647,647,Højby,2019,Sjælland,0.0,0.0,,,0.0,0
648,648,Højby,2020,Sjælland,0.0,0.0,,,0.0,0
649,649,Højby,2021,Sjælland,0.0,0.0,,,0.0,0
650,650,Hørning,2017,Midtjylland,,,,,,0
651,651,Hørning,2018,Midtjylland,,,,,,0
652,652,Hørning,2019,Midtjylland,,,,,,0
653,653,Hørning,2020,Midtjylland,,,,,,0
654,654,Hørning,2021,Midtjylland,,,,,,0
655,655,Hørsholm,2017,Hovedstaden,-0.014291812516007779,7.601329185520363,0.023907905169039623,0.004386063272420415,7.222596153846154,0
656,656,Hørsholm,2018,Hovedstaden,0.3446981985827709,1.7313631221719537,0.643548561628897,0.6364195328614749,10.865865384615379,1
657,657,Hørsholm,2019,Hovedstaden,0.09408189618372768,12.17149321266968,0.14176564963987837,0.12460096263267595,14.664663461538463,0
658,658,Hørsholm,2020,Hovedstaden,0.4009940877657304,9.646493212669686,0.7099151383276185,0.704113441094171,20.27283653846154,1
659,659,Hørsholm,2021,Hovedstaden,0.044270516717324765,26.6156501182033,0.023261108744328518,0.0020276545865964835,27.700277777777774,0
660,660,Hørve,2017,Sjælland,0.0,0.0,,,0.0,0
661,661,Hørve,2018,Sjælland,0.0,0.0,,,0.0,0
662,662,Hørve,2019,Sjælland,0.0,0.0,,,0.0,0
663,663,Hørve,2020,Sjælland,0.0,0.0,,,0.0,0
664,664,Hørve,2021,Sjælland,0.0,0.0,,,0.0,0
665,665,Ikast,2017,Midtjylland,0.01679631411873358,5.259137186343072,0.035022954111110005,0.015723413193332147,5.70423951048951,0
666,666,Ikast,2018,Midtjylland,0.17713496755741476,1.9051781674208166,0.5953816969250989,0.5872893308636009,6.599254807692306,1
667,667,Ikast,2019,Midtjylland,0.028356345836923147,9.081929018693724,0.08873262199182552,0.07050727443166205,9.833372183372182,0
668,668,Ikast,2020,Midtjylland,0.11548897905029987,10.672756410256413,0.4600601643497845,0.44926136763678015,13.733214355089356,1
669,669,Ikast,2021,Midtjylland,0.31073531806339516,12.781515957446807,0.7551197411837667,0.7497962572964572,20.39453125,1
670,670,Ishøj,2017,Hovedstaden,-0.021035921625544216,4.864423076923076,0.06636904153110434,0.04769642236172644,4.306971153846154,0
671,671,Ishøj,2018,Hovedstaden,0.1999274310595064,3.153846153846159,0.6452537423823355,0.6381588172299821,8.451923076923075,1
672,672,Ishøj,2019,Hovedstaden,-0.16340391018526398,18.25664592760181,0.36955780486173084,0.35694896095896544,13.926442307692309,0
673,673,Ishøj,2020,Hovedstaden,0.23387107866852602,12.141465560583214,0.49784123471150155,0.4877980594057316,18.339049145299143,1
674,674,Ishøj,2021,Hovedstaden,0.32558795592705114,17.235647163120554,0.7032192559616379,0.6967675006564561,25.212552083333335,1
675,675,Jelling,2017,Syddanmark,0.0,0.0,,,0.0,0
676,676,Jelling,2018,Syddanmark,0.0,0.0,,,0.0,0
677,677,Jelling,2019,Syddanmark,0.0,0.0,,,0.0,0
678,678,Jelling,2020,Syddanmark,0.0,0.0,,,0.0,0
679,679,Jelling,2021,Syddanmark,0.0,0.0,,,0.0,0
680,680,Jerslev Sj,2017,Sjælland,0.0,0.0,,,0.0,0
681,681,Jerslev Sj,2018,Sjælland,0.0,0.0,,,0.0,0
682,682,Jerslev Sj,2019,Sjælland,0.0,0.0,,,0.0,0
683,683,Jerslev Sj,2020,Sjælland,0.0,0.0,,,0.0,0
684,684,Jerslev Sj,2021,Sjælland,0.0,0.0,,,0.0,0
685,685,Juelsminde,2017,Midtjylland,0.013013658095511724,6.604329494035378,0.006821605546954768,-0.013041962342106084,6.949191433566434,0
686,686,Juelsminde,2018,Midtjylland,0.02174523728214081,8.555612475759537,0.015756131672312157,-0.00392874569424162,9.131861263736262,0
687,687,Juelsminde,2019,Midtjylland,0.04823533615847718,4.813388980300745,0.14074764649384808,0.12356259942372505,6.091625388500389,0
688,688,Juelsminde,2020,Midtjylland,0.1088431376860901,8.29005467571644,0.1861521116173921,0.16987515384973995,11.174397824397825,0
689,689,Juelsminde,2021,Midtjylland,0.22331510529743792,9.370845892434978,0.46269266764710715,0.4510120734655225,14.842065972222223,1
690,690,Jyllinge,2017,Sjælland,0.009834692222317355,6.402601809954747,0.0038239069860640518,-0.01609961487421474,6.663221153846154,0
691,691,Jyllinge,2018,Sjælland,0.30991206351916656,4.664253393665165,0.6044047925043214,0.5964928883544078,12.876923076923076,1
692,692,Jyllinge,2019,Sjælland,0.16512101938017595,10.691600678733032,0.24960400294544216,0.23459608300435097,15.067307692307692,0
693,693,Jyllinge,2020,Sjælland,0.3750483792936625,13.507585470085473,0.7431725547667034,0.7380360058620374,23.44636752136752,1
694,694,Jyllinge,2021,Sjælland,0.420329099724996,21.820235667848692,0.7214203591545914,0.7153642800057781,32.11829861111111,1
695,695,Jystrup,2017,Sjælland,,,,,,0
696,696,Jystrup,2018,Sjælland,,,,,,0
697,697,Jystrup,2019,Sjælland,,,,,,0
698,698,Jystrup,2020,Sjælland,,,,,,0
699,699,Jystrup,2021,Sjælland,,,,,,0
700,700,Jægerspris,2017,Hovedstaden,-0.11253628447024668,14.250480769230775,0.10487414328307487,0.08697162614873633,11.268269230769231,0
701,701,Jægerspris,2018,Hovedstaden,-0.01740640741056943,9.174010180995479,0.009493886868021773,-0.01031623539461779,8.712740384615383,0
702,702,Jægerspris,2019,Hovedstaden,0.03449852727738442,11.434106334841626,0.055651683231209614,0.03676471689583383,12.348317307692309,0
703,703,Jægerspris,2020,Hovedstaden,0.17204109631273917,11.722027400703874,0.286224187116915,0.27194867085925334,16.281116452991455,0
704,704,Jægerspris,2021,Hovedstaden,0.34537102873064085,12.09627437943262,0.619962001619469,0.6117003060025009,20.557864583333334,1
705,705,Karlslunde,2017,Sjælland,0.032214206437291885,3.583823529411766,0.07430937355288669,0.05579556102394445,4.437499999999999,0
706,706,Karlslunde,2018,Sjælland,0.17511365576709634,2.1366515837104094,0.5647788587627267,0.5560744359379812,6.777163461538461,1
707,707,Karlslunde,2019,Sjælland,0.037578972082301876,11.061849547511311,0.0503659411857551,0.03137326000947016,12.057692307692308,0
708,708,Karlslunde,2020,Sjælland,0.31004931604959374,18.478110859728506,0.45251376387591924,0.44156403915343756,26.694417735042734,1
709,709,Karlslunde,2021,Sjælland,0.15241894630192454,29.200110815602827,0.35165634866748174,0.33756192146460084,32.934374999999996,0
710,710,Karrebæksminde,2017,Sjælland,,,,,,0
711,711,Karrebæksminde,2018,Sjælland,,,,,,0
712,712,Karrebæksminde,2019,Sjælland,,,,,,0
713,713,Karrebæksminde,2020,Sjælland,,,,,,0
714,714,Karrebæksminde,2021,Sjælland,,,,,,0
715,715,Karup,2017,Midtjylland,0.01927238965252283,8.096012443438916,0.02124334670266048,0.0016682136367136557,8.606730769230769,0
716,716,Karup,2018,Midtjylland,0.22302369314924797,4.215569246929547,0.6569353551229001,0.6500740622253581,10.125697115384613,1
717,717,Karup,2019,Midtjylland,-0.002699651901926982,11.390822535307832,0.00027530646350160115,-0.019719187407228445,11.31928175990676,0
718,718,Karup,2020,Midtjylland,0.27027182861533605,11.67546137685844,0.46904765989499697,0.45842861309289695,18.837664835164837,1
719,719,Karup,2021,Midtjylland,0.34705660189607723,16.213693114657204,0.5689396535586406,0.5595687764620894,24.716579861111114,1
720,720,Kastrup,2017,Hovedstaden,0.008173076923076995,6.70048076923077,0.009712663479629513,-0.010093083250777957,6.917067307692307,0
721,721,Kastrup,2018,Hovedstaden,0.12610240758131985,5.036651583710411,0.5152938839343888,0.5055997616130765,8.378365384615384,1
722,722,Kastrup,2019,Hovedstaden,0.011918914880901636,10.221889140271495,0.015134237787488902,-0.004563077456761322,10.537740384615384,0
723,723,Kastrup,2020,Hovedstaden,0.2549800435413644,11.443750000000012,0.7966164387577339,0.7925487675328886,18.20072115384615,1
724,724,Kastrup,2021,Hovedstaden,0.10324712331741157,23.553778812056734,0.14607990540407612,0.1275164250867733,26.083333333333332,0
725,725,Kirke Hyllinge,2017,Sjælland,-0.02053181973409437,10.628380810366098,0.004745079367321825,-0.015160019045331818,10.084287587412591,0
726,726,Kirke Hyllinge,2018,Sjælland,0.09976255015794365,7.462302036199103,0.07031205542505647,0.05171829653355764,10.106009615384611,0
727,727,Kirke Hyllinge,2019,Sjælland,0.09477877145052545,12.857352941176469,0.145200678968898,0.12810469254827594,15.368990384615387,0
728,728,Kirke Hyllinge,2020,Sjælland,0.15747975895728414,16.12569130216189,0.19286611084322702,0.17672343306009153,20.298904914529917,0
729,729,Kirke Hyllinge,2021,Sjælland,0.19193013641626822,24.451444296690298,0.2746120656454306,0.258842762724679,29.153732638888886,0
730,730,Kirke Såby,2017,Sjælland,0.0,0.0,,,0.0,0
731,731,Kirke Såby,2018,Sjælland,0.0,0.0,,,0.0,0
732,732,Kirke Såby,2019,Sjælland,0.0,0.0,,,0.0,0
733,733,Kirke Såby,2020,Sjælland,0.0,0.0,,,0.0,0
734,734,Kirke Såby,2021,Sjælland,0.0,0.0,,,0.0,0
735,735,Kjellerup,2017,Midtjylland,0.064726110460017,4.805409296585775,0.07263628886206686,0.05408901463930815,6.5206512237762215,0
736,736,Kjellerup,2018,Midtjylland,0.3163573364759547,1.6294873141564337,0.6757335256873597,0.6692481962011069,10.01295673076923,1
737,737,Kjellerup,2019,Midtjylland,0.11843766897179807,10.867285125005708,0.4335861559336952,0.4222578790523691,14.005883352758353,1
738,738,Kjellerup,2020,Midtjylland,0.5764081957166036,33.4464911926309,0.1521275997894732,0.1351701517852627,48.72130837912088,0
739,739,Kjellerup,2021,Midtjylland,0.21267047510493503,30.784937943262406,0.35399017730399474,0.3399464855062554,35.995364583333334,0
740,740,Klarup,2017,Nordjylland,0.0,0.0,,,0.0,0
741,741,Klarup,2018,Nordjylland,0.0,0.0,,,0.0,0
742,742,Klarup,2019,Nordjylland,0.0,0.0,,,0.0,0
743,743,Klarup,2020,Nordjylland,0.0,0.0,,,0.0,0
744,744,Klarup,2021,Nordjylland,0.0,0.0,,,0.0,0
745,745,Kokkedal,2017,Hovedstaden,-0.05295771792025931,11.430062217194568,0.06627627946101755,0.04760180505023792,10.026682692307693,0
746,746,Kokkedal,2018,Hovedstaden,0.1123052377699991,6.365978506787333,0.174140062932166,0.1576228641908093,9.342067307692306,0
747,747,Kokkedal,2019,Hovedstaden,-0.13445530607017828,16.832777149321267,0.12117604239255098,0.10359956324040198,13.269711538461536,0
748,748,Kokkedal,2020,Hovedstaden,0.28281017293225963,14.371876571141286,0.5583723718240403,0.5495398192605211,21.86634615384615,1
749,749,Kokkedal,2021,Hovedstaden,0.10909262375162797,22.587109190307324,0.14977208513312434,0.13128886959254005,25.259878472222226,0
750,750,Kolding,2017,Syddanmark,-0.0011424272176213945,7.89493778280543,8.659183375858692e-05,-0.019911676329566363,7.864663461538461,0
751,751,Kolding,2018,Syddanmark,0.22672404593187045,3.375226244343897,0.6597455836194461,0.6529404952918351,9.383413461538458,1
752,752,Kolding,2019,Syddanmark,0.06471994986145953,10.329283216783217,0.21331321374309498,0.19757947801795683,12.044361888111887,0
753,753,Kolding,2020,Syddanmark,0.17180109707163005,13.694626696832579,0.5093202036444404,0.49950660771732924,18.24735576923077,1
754,754,Kolding,2021,Syddanmark,0.33083292625560823,15.819992612293134,0.8086146057797354,0.8044540537314688,23.925399305555555,1
755,755,Kolind,2017,Midtjylland,0.0,0.0,,,0.0,0
756,756,Kolind,2018,Midtjylland,0.0,0.0,,,0.0,0
757,757,Kolind,2019,Midtjylland,0.0,0.0,,,0.0,0
758,758,Kolind,2020,Midtjylland,0.0,0.0,,,0.0,0
759,759,Kolind,2021,Midtjylland,0.0,0.0,,,0.0,0
760,760,Kruså,2017,Syddanmark,0.0,0.0,,,0.0,0
761,761,Kruså,2018,Syddanmark,0.0,0.0,,,0.0,0
762,762,Kruså,2019,Syddanmark,0.0,0.0,,,0.0,0
763,763,Kruså,2020,Syddanmark,0.0,0.0,,,0.0,0
764,764,Kruså,2021,Syddanmark,0.0,0.0,,,0.0,0
765,765,Kværndrup,2017,Syddanmark,0.0,0.0,,,0.0,0
766,766,Kværndrup,2018,Syddanmark,0.0,0.0,,,0.0,0
767,767,Kværndrup,2019,Syddanmark,0.0,0.0,,,0.0,0
768,768,Kværndrup,2020,Syddanmark,0.0,0.0,,,0.0,0
769,769,Kværndrup,2021,Syddanmark,0.0,0.0,,,0.0,0
770,770,København,2017,Hovedstaden,-0.03392224451464178,8.73475678733032,0.1957597701743794,0.179674965577867,7.835817307692308,0
771,771,København,2018,Hovedstaden,0.17637667548877312,4.563037330316745,0.6359293395657271,0.6286479263570416,9.237019230769228,1
772,772,København,2019,Hovedstaden,0.03566763425254005,11.376442307692308,0.14496541853335065,0.12786472690401762,12.321634615384616,0
773,773,København,2020,Hovedstaden,0.2649620080252712,11.242449095022629,0.863429149440263,0.8606977324290683,18.263942307692307,1
774,774,København,2021,Hovedstaden,0.21423885511651436,20.138092494089832,0.5616694347773892,0.5521405094464629,25.386944444444442,1
775,775,Køge,2017,Sjælland,-0.009965423034235423,7.991006787330317,0.004716718110244433,-0.015188947527550622,7.726923076923077,0
776,776,Køge,2018,Sjælland,0.1297692734568428,5.793325791855208,0.39578552225283403,0.3837012326978907,9.232211538461538,0
777,777,Køge,2019,Sjælland,0.06273958422265871,10.251583710407239,0.2298874144332198,0.21448516272188423,11.914182692307692,0
778,778,Køge,2020,Sjælland,0.30554832237684637,8.489507918552036,0.7318000561942712,0.7264360573181566,16.58653846153846,1
779,779,Køge,2021,Sjælland,0.28966841257779674,18.85133569739952,0.38178955807167425,0.3683502006384497,25.948211805555555,0
780,780,Langaa,2017,Midtjylland,-0.06645670505964613,8.0814042575072,0.06641806745892742,0.04774642880810598,6.320301573426573,0
781,781,Langaa,2018,Midtjylland,0.24445916320083907,1.7203143180349099,0.6924958258085403,0.6863457423247111,8.198482142857141,1
782,782,Langaa,2019,Midtjylland,0.1975986277873072,8.033362470862471,0.5022187129568323,0.4922630872159689,13.26972610722611,1
783,783,Langaa,2020,Midtjylland,0.21011764248515102,12.17038178733032,0.35587147520756446,0.3429889047117157,17.738499313186814,0
784,784,Langaa,2021,Midtjylland,0.6059541449558541,11.543238031914893,0.7317187344550623,0.7258865330301723,26.389114583333328,1
785,785,Langeskov,2017,Syddanmark,0.0,0.0,,,0.0,0
786,786,Langeskov,2018,Syddanmark,0.0,0.0,,,0.0,0
787,787,Langeskov,2019,Syddanmark,0.0,0.0,,,0.0,0
788,788,Langeskov,2020,Syddanmark,0.0,0.0,,,0.0,0
789,789,Langeskov,2021,Syddanmark,0.0,0.0,,,0.0,0
790,790,Lejre,2017,Sjælland,0.009818150772645964,4.9859728506787295,0.0032979578371687968,-0.016636083006087876,5.246153846153846,0
