"","Area_ID","Area_name.x","year","pop","pop_density"
"547","370-99997","Uden fast bopæl","2017",261,0
"548","370-99999","Landdistrikter","2017",15280,24
"549","376-00376","Guldborgsund Kommune","2017",0,0
"550","376-10016","Grænge","2017",383,843.6
"551","376-10021","Toreby","2017",614,785.2
"552","376-10022","Hasselø Plantage","2017",216,1687.5
"553","376-10023","Nagelsti","2017",516,1582.8
"554","376-10024","Nykøbing F","2017",16904,2110.6
"555","376-10025","Sundby","2017",2843,1218.1
"556","376-10026","Systofte Skovby","2017",340,1743.6
"557","376-10027","Frejlev","2017",0,0
"558","376-10028","Kettinge","2017",541,920.1
"559","376-10116","Møllehave","2017",0,0
"560","376-10122","Bangsebro","2017",0,0
"561","376-10123","Eskilstrup","2017",1094,1246
"562","376-10124","Stubberup","2017",0,0
"563","376-10125","Tingsted","2017",226,1061
"564","376-10126","Ønslev","2017",392,1187.9
"565","376-10127","Vålse","2017",215,853.2
"566","376-10128","Orehoved","2017",463,964.6
"567","376-10129","Øster Kippinge","2017",249,841.2
"568","376-10332","Nørre Alslev","2017",2393,1058.4
"569","376-10383","Nysted","2017",1359,1015.7
"570","376-10387","Gedser","2017",717,781
"571","376-10406","Væggerløse","2017",1332,1261.4
"572","376-10407","Idestrup","2017",1174,1340.2
"573","376-10408","Sønder Vedby Skovhuse","2017",291,1774.4
"574","376-10426","Øster Ulslev","2017",266,933.3
"575","376-10566","Sakskøbing","2017",4545,1294.1
"576","376-10849","Horbelev","2017",583,1050.5
"577","376-10850","Horreby","2017",302,1052.3
"578","376-10851","Guldborg","2017",555,1196.1
"579","376-10886","Stubbekøbing","2017",2304,1298.8
"580","376-13628","Karleby","2017",0,0
"581","376-16177","Radsted","2017",0,0
"582","376-17100","Nørre Vedby","2017",0,0
"583","376-18595","Nordbyen","2017",1733,1395.3
"584","376-70200","Nykøbing Strandhuse","2017",305,100.7
"585","376-70204","Marielyst","2017",725,186.7
"586","376-99997","Uden fast bopæl","2017",136,0
"587","376-99999","Landdistrikter","2017",17541,20.3
"588","390-00390","Vordingborg Kommune","2017",0,0
"589","390-10050","Køng","2017",927,779.6
"590","390-10051","Lundby","2017",816,1342.1
"591","390-10052","Bårse","2017",529,1113.7
"592","390-10150","Stensved","2017",1620,1638
"593","390-10151","Klarskov","2017",234,1529.4
"594","390-10227","Neder Vindinge","2017",0,0
"595","390-10228","Vordingborg","2017",12014,1490
"596","390-10326","Borre","2017",267,571.7
"597","390-10330","Kalvehave","2017",628,1071.7
"598","390-10331","Stege","2017",3813,1413.3
"599","390-10388","Klintholm Havn","2017",0,0
"600","390-10397","Bogø By","2017",916,560.2
"601","390-10428","Store Damme","2017",605,829.9
"602","390-10612","Præstø","2017",3864,1560.6
"603","390-10751","Skibinge","2017",361,1215.5
"604","390-10762","Gammel Kalvehave","2017",788,874.6
"605","390-10881","Allerslev","2017",249,844.1
"606","390-10882","Nyråd","2017",2514,1590.1
"607","390-10883","Ørslev","2017",1902,1159
"608","390-10884","Langebæk","2017",241,1057
"609","390-10885","Mern","2017",1036,1392.5
"610","390-17173","Udby","2017",0,0
"611","390-99997","Uden fast bopæl","2017",133,0
"612","390-99999","Landdistrikter","2017",12580,21.2
"613","400-00400","Bornholm Kommune","2017",0,0
"614","400-10065","Allinge-Sandvig","2017",1517,849.4
"615","400-10066","Hasle","2017",1665,1446.6
"616","400-10281","Svaneke","2017",1044,1489.3
"617","400-10282","Årsdale","2017",389,1089.6
"618","400-10283","Aakirkeby","2017",2112,1235.1
"619","400-10284","Pedersker","2017",245,1093.8
"620","400-10285","Snogebæk","2017",701,522
"621","400-10586","Nexø","2017",3654,1648.9
"622","400-10605","Tejn","2017",899,607.4
"623","400-10647","Østerlars","2017",243,883.6
"624","400-10648","Listed","2017",210,606.9
"625","400-10649","Østermarie","2017",480,939.3
"626","400-10810","Lobbæk","2017",356,1062.7
"627","400-10857","Nyker","2017",707,1383.6
"628","400-10872","Vestermarie","2017",253,1160.6
"629","400-10880","Klemensker","2017",629,1046.6
"630","400-11152","Rønne","2017",13723,1686.7
"631","400-11444","Balka","2017",216,373.1
"632","400-18347","Muleby","2017",533,1117.4
"633","400-18348","Nylars","2017",225,868.7
"634","400-18349","Gudhjem","2017",701,844.6
"635","400-99997","Uden fast bopæl","2017",65,0
"636","400-99999","Landdistrikter","2017",9128,16.2
"637","410-00410","Middelfart Kommune","2017",0,0
"638","410-10106","Middelfart","2017",15202,1440.5
"639","410-10107","Vejlby","2017",234,924.9
"640","410-10386","Brenderup","2017",1403,917.6
"641","410-10412","Fjelsted","2017",294,628.2
"642","410-10414","Harndrup","2017",637,751.2
"643","410-10519","Gelsted (del af flere kommuner)","2017",1708,1186.1
"644","410-10670","Båring","2017",940,1021.7
"645","410-10671","Nørre Aaby","2017",2954,1291.1
"646","410-10701","Strib","2017",4526,1482.5
"647","410-11078","Ejby","2017",2020,1039.1
"648","410-11272","Kauslunde","2017",550,906.1
"649","410-12737","Røjle","2017",246,1098.2
"650","410-13391","Føns","2017",0,0
"651","410-99997","Uden fast bopæl","2017",34,0
"652","410-99999","Landdistrikter","2017",7345,26.7
"653","411-00411","Christiansø","2017",0,0
"654","411-99999","Landdistrikter","2017",78,195
"655","420-00420","Assens Kommune","2017",0,0
"656","420-10369","Verninge","2017",781,1197.9
"657","420-10413","Grønnemose","2017",392,638.4
"658","420-10432","Turup","2017",328,1233.1
"659","420-10433","Glamsbjerg","2017",3239,1051.3
"660","420-10473","Assens","2017",6231,1325.5
"661","420-10511","Skallebølle (del af flere kommuner)","2017",710,1312.4
"662","420-10519","Gelsted (del af flere kommuner)","2017",10,833.3
"663","420-10520","Tommerup Stationsby","2017",2460,1628.1
"664","420-10538","Tommerup","2017",1588,1146.6
"665","420-10540","Jordløse","2017",350,790.1
"666","420-10543","Brylle","2017",1220,1165.2
"667","420-10551","Ebberup","2017",1263,1046.4
"668","420-10552","Flemløse","2017",631,780
"669","420-10553","Snave","2017",220,709.7
"670","420-10554","Haarby","2017",2462,1037.9
"671","420-10570","Aarup","2017",3157,1378
"672","420-10689","Skalbjerg","2017",627,1194.3
"673","420-10690","Vissenbjerg","2017",3193,1201.7
"674","420-10707","Ørsted","2017",238,1112.2
"675","420-11092","Sandager","2017",0,0
"676","420-11710","Torø Huse","2017",0,0
"677","420-11961","Nårup","2017",214,888
"678","420-99997","Uden fast bopæl","2017",56,0
"679","420-99999","Landdistrikter","2017",12020,24.7
"680","430-00430","Faaborg-Midtfyn Kommune","2017",0,0
"681","430-10327","Espe","2017",518,1266.5
"682","430-10351","Gislev","2017",1284,1233.4
"683","430-10358","Millinge","2017",530,985.1
"684","430-10359","Diernæs","2017",304,1363.2
"685","430-10360","Svanninge","2017",235,1224
"686","430-10363","Faaborg","2017",7097,1559.4
"687","430-10364","Bøjden","2017",291,895.4
"688","430-10365","Faldsled","2017",526,778.1
"689","430-10366","Horne","2017",875,1085.6
"690","430-10367","Håstrup","2017",342,763.4
"691","430-10370","Vejle","2017",1068,1201.4
"692","430-10395","Vester Hæsinge","2017",419,1019.5
"693","430-10396","Korinth","2017",1039,1106.5
"694","430-10451","Ringe","2017",5851,1242.3
"695","430-10452","Vantinge","2017",208,859.5
"696","430-10476","Ryslinge","2017",1782,1281.1
"697","430-10478","Nørre Broby","2017",1471,1051.5
"698","430-10479","Brobyværk","2017",1064,1071.5
"699","430-10480","Heden","2017",215,770.6
"700","430-10490","Søllinge","2017",228,817.2
"701","430-10507","Dyreborg","2017",0,0
"702","430-10535","Nørre Lyndelse","2017",1964,1405.9
"703","430-10536","Årslev","2017",3823,1390.2
"704","430-10537","Nørre Søby","2017",843,1421.6
"705","430-10541","Vester Åby","2017",839,1091
"706","430-10558","Kværndrup","2017",1735,1361.9
"707","430-10562","Ferritslev","2017",974,1000
"708","430-10563","Rolsted","2017",465,1226.9
"709","430-10564","Tarup","2017",301,1171.2
"710","430-11656","Fjellerup","2017",210,1105.3
"711","430-12121","Pederstrup","2017",0,0
"712","430-14974","Herringe","2017",211,817.8
"713","430-14977","Krarup","2017",202,711.3
"714","430-17176","Åstrup","2017",215,793.4
"715","430-99997","Uden fast bopæl","2017",52,0
"716","430-99999","Landdistrikter","2017",14195,23.5
"717","440-00440","Kerteminde Kommune","2017",0,0
"718","440-10495","Munkebo","2017",5599,1460.4
"719","440-10572","Rynkeby","2017",620,1458.8
"720","440-10573","Rønninge","2017",264,953.1
"721","440-10672","Dalby","2017",326,1031.6
"722","440-10673","Mesinge","2017",320,1103.4
"723","440-10674","Kerteminde","2017",5903,1727.5
"724","440-10675","Revninge","2017",238,826.4
"725","440-10676","Vejruplund","2017",0,0
"726","440-10709","Birkende","2017",567,965.9
"727","440-10711","Langeskov","2017",4057,1342.5
"728","440-11850","Kertinge","2017",237,757.2
"729","440-12863","Marslev","2017",688,1045.6
"730","440-16146","Skrækkenborg","2017",285,2050.4
"731","440-99997","Uden fast bopæl","2017",65,0
"732","440-99999","Landdistrikter","2017",4605,24
"733","450-00450","Nyborg Kommune","2017",0,0
"734","450-10349","Vindinge","2017",443,1616.8
"735","450-10350","Måre","2017",578,1209.2
"736","450-10352","Refsvindinge","2017",576,1336.4
"737","450-10477","Ørbæk","2017",1628,1175.5
"738","450-10508","Hjulby","2017",397,1047.5
"739","450-10509","Nyborg","2017",17192,1529.7
"740","450-10532","Frørup","2017",430,1419.1
"741","450-10533","Svindinge","2017",307,1069.7
"742","450-10534","Tårup","2017",292,938.9
"743","450-10557","Ellinge","2017",249,996
"744","450-10574","Skellerup","2017",360,978.3
"745","450-10576","Ullerslev","2017",2788,1322
"746","450-11271","Aunslev","2017",413,1218.3
"747","450-12166","Langå","2017",0,0
"748","450-17167","Kogsbølle","2017",0,0
"749","450-99997","Uden fast bopæl","2017",45,0
"750","450-99999","Landdistrikter","2017",6444,24.9
"751","461-00461","Odense Kommune","2017",0,0
"752","461-10356","Seden","2017",0,0
"753","461-10357","Seden Strand","2017",341,1623.8
"754","461-10385","Næsbyhoved-Broby","2017",1532,1744.9
"755","461-10417","Bullerup","2017",0,0
"756","461-10431","Lumby","2017",791,1614.3
"757","461-10463","Allese","2017",273,886.4
"758","461-10493","Stige","2017",0,0
"759","461-10510","Ejlstrup","2017",1314,2197.3
"760","461-10511","Skallebølle (del af flere kommuner)","2017",4,1000
"761","461-10521","Blommenslyst","2017",539,784.6
"762","461-10522","Brændekilde","2017",302,1184.3
"763","461-10525","Holmstrup","2017",245,1622.5
"764","461-10539","Bellinge","2017",4661,1741.8
"765","461-10565","Sankt Klemens","2017",2959,2148.9
"766","461-10571","Fangel","2017",478,1284.9
"767","461-10677","Odense","2017",176683,2237.5
"768","461-10678","Åsum","2017",407,752.3
"769","461-10685","Fraugde","2017",1917,2108.9
"770","461-10687","Over Holluf","2017",1546,2335.3
"771","461-10710","Davinde","2017",230,737.2
"772","461-10821","Højby","2017",0,0
"773","461-11750","Bredbjerg (del af flere kommuner)","2017",24,307.7
"774","461-13456","Birkum","2017",204,778.6
"775","461-99997","Uden fast bopæl","2017",515,0
"776","461-99999","Landdistrikter","2017",5598,25.9
"777","479-00479","Svendborg Kommune","2017",0,0
"778","479-10436","Hundstrup","2017",235,971.1
"779","479-10437","Stenstrup","2017",1756,1279.9
"780","479-10447","Kirkeby","2017",615,1798.2
"781","479-10544","Gudbjerg","2017",488,1181.6
"782","479-10545","Gudme","2017",932,1425.1
"783","479-10546","Hesselager","2017",862,1353.2
"784","479-10547","Lundeborg","2017",407,1186.6
"785","479-10548","Oure","2017",539,813
"786","479-10549","Vejstrup","2017",441,1004.6
"787","479-10561","Rantzausminde","2017",1887,1614.2
"788","479-10567","Ollerup","2017",1438,1364.3
"789","479-10568","Vester Skerninge","2017",1094,1189.1
"790","479-10569","Ulbølle","2017",595,1116.3
"791","479-10630","Svendborg","2017",27281,2000.4
"792","479-10639","Thurø By","2017",3232,1793.6
"793","479-10640","Troense","2017",1144,1380
"794","479-10641","Vindeby","2017",2332,1791.1
"795","479-10704","Åbyskov","2017",274,1457.4
"796","479-10705","Skårup","2017",1813,1607.3
"797","479-10706","Bregninge","2017",0,0
"798","479-10968","Bjerreby","2017",336,1033.8
"799","479-10969","Lundby","2017",293,1069.3
"800","479-11094","Landet","2017",286,1615.8
"801","479-12249","Strammelse","2017",0,0
"802","479-99997","Uden fast bopæl","2017",83,0
"803","479-99999","Landdistrikter","2017",10147,26.2
"804","480-00480","Nordfyns Kommune","2017",0,0
"805","480-10152","Veflinge","2017",876,1157.2
"806","480-10153","Lunde","2017",367,804.8
"807","480-10154","Søndersø","2017",3189,1220.4
"808","480-10160","Morud","2017",1745,1198.5
"809","480-10293","Særslev","2017",783,1024.9
"810","480-10294","Kappendrup","2017",276,1475.9
"811","480-10295","Skamby","2017",445,827.1
"812","480-10409","Bogense","2017",3815,1535.8
"813","480-10411","Hårslev","2017",351,703.4
"814","480-10415","Klintebjerg","2017",0,0
"815","480-10416","Østrup","2017",269,645.1
"816","480-10420","Uggerslev","2017",365,877.4
"817","480-10497","Otterup","2017",5132,1330.9
"818","480-11750","Bredbjerg (del af flere kommuner)","2017",205,636.6
"819","480-16648","Gamby","2017",0,0
"820","480-99997","Uden fast bopæl","2017",28,0
"821","480-99999","Landdistrikter","2017",11600,26.5
"822","482-00482","Langeland Kommune","2017",0,0
"823","482-10271","Snøde","2017",288,497.4
"824","482-10272","Lohals","2017",441,572
"825","482-10824","Rudkøbing","2017",4586,1463.3
"826","482-10825","Tullebølle","2017",790,997.5
"827","482-10896","Bagenkop","2017",468,893.1
"828","482-10957","Humble","2017",608,968.2
"829","482-10958","Lindelse","2017",326,1112.6
"830","482-10967","Tryggelev","2017",0,0
"831","482-11589","Spodsbjerg","2017",202,300.6
"832","482-99997","Uden fast bopæl","2017",9,0
"833","482-99999","Landdistrikter","2017",4860,17.2
"834","492-00492","Ærø Kommune","2017",0,0
"835","492-10723","Marstal","2017",2232,1572.9
"836","492-10838","Søby","2017",447,711.8
"837","492-10839","Bregninge","2017",0,0
"838","492-10910","Vindeballe","2017",0,0
"839","492-10959","Ommel","2017",294,1176
"840","492-10960","Ærøskøbing","2017",939,1127.3
"841","492-99997","Uden fast bopæl","2017",7,0
"842","492-99999","Landdistrikter","2017",2258,26
"843","510-00510","Haderslev Kommune","2017",0,0
"844","510-10078","Nustrup","2017",558,1009
"845","510-10346","Mølby","2017",249,988.1
"846","510-10429","Hejsager","2017",283,748.7
"847","510-10430","Starup","2017",2517,1538.5
"848","510-10613","Øsby","2017",463,1140.4
"849","510-10702","Fjelstrup","2017",561,1168.8
"850","510-10725","Hoptrup","2017",672,1021.3
"851","510-10731","Årøsund","2017",323,984.8
"852","510-10775","Over Jerstal","2017",1093,1202.4
"853","510-10777","Bevtoft","2017",752,1114.1
"854","510-10778","Kelstrup","2017",203,971.3
"855","510-10779","Haderslev","2017",21955,1822.1
"856","510-10786","Vedsted","2017",375,1241.7
"857","510-10973","Sønder Vilstrup","2017",408,902.7
"858","510-11074","Gram","2017",2562,1190.5
"859","510-11193","Arnum","2017",528,748.9
"860","510-11238","Fole","2017",218,923.7
"861","510-18352","Sommersted","2017",1102,1072
"862","510-18353","Jegerup","2017",427,1120.7
"863","510-18354","Maugstrup","2017",0,0
"864","510-18355","Vojens","2017",7627,1191.3
"865","510-18356","Hammelev","2017",993,818.6
"866","510-18357","Marstrup","2017",812,1123.1
"867","510-18358","Styding","2017",230,982.9
"868","510-99997","Uden fast bopæl","2017",66,0
"869","510-99999","Landdistrikter","2017",11068,14.1
"870","530-00530","Billund Kommune","2017",0,0
"871","530-10580","Billund","2017",6313,792
"872","530-10617","Vorbasse","2017",1343,993.3
"873","530-11076","Filskov","2017",682,890.3
"874","530-11212","Grindsted","2017",9719,1148.5
"875","530-11213","Stenderup","2017",649,785.7
"876","530-11214","Hejnsvig","2017",1043,1166.7
"877","530-11242","Sønder Omme","2017",1697,1201.8
"878","530-99997","Uden fast bopæl","2017",49,0
"879","530-99999","Landdistrikter","2017",4986,9.6
"880","540-00540","Sønderborg Kommune","2017",0,0
"881","540-10322","Nordborg","2017",5970,1140.8
"882","540-10323","Oksbøl","2017",406,783.8
"883","540-10324","Stevning","2017",428,1031.3
"884","540-10325","Svenstrup","2017",659,1134.3
"885","540-10523","Asserballe","2017",306,905.3
"886","540-10524","Fynshav","2017",822,1225
"887","540-10837","Lysabild","2017",552,863.9
"888","540-10911","Skovby","2017",313,1232.3
"889","540-10916","Broager","2017",3320,1728.3
"890","540-10935","Tandslet","2017",635,960.7
"891","540-10936","Adsbøl","2017",357,1586.7
"892","540-10941","Holm","2017",387,731.6
"893","540-10994","Avnbøl","2017",386,1513.7
"894","540-10995","Blans","2017",514,1278.6
"895","540-11015","Augustenborg","2017",3245,1663.3
"896","540-11016","Guderup","2017",2531,1275.1
"897","540-11017","Hundslev","2017",377,805.6
"898","540-11018","Ketting","2017",209,972.1
"899","540-11019","Kær","2017",306,1243.9
"900","540-11033","Dybbøl","2017",2448,1584.5
"901","540-11054","Vester Sottrup","2017",1424,1527.9
"902","540-11055","Ullerup","2017",399,1064
"903","540-11056","Egernsund","2017",1483,1620.8
"904","540-11057","Gråsten","2017",4220,1232.8
"905","540-11058","Nybøl","2017",1089,1459.8
"906","540-11061","Kværs","2017",392,935.6
"907","540-11062","Tørsbøl","2017",279,978.9
"908","540-11063","Rinkenæs","2017",1245,1099.8
"909","540-11064","Skodsbøl","2017",0,0
"910","540-11072","Høruphav","2017",2625,1483.1
"911","540-11073","Kirke Hørup","2017",259,796.9
"912","540-11099","Sønderborg","2017",27826,2087.6
"913","540-11100","Skelde","2017",271,1007.4
"914","540-99997","Uden fast bopæl","2017",114,0
"915","540-99999","Landdistrikter","2017",9004,19.9
"916","550-00550","Tønder Kommune","2017",0,0
"917","550-10130","Bedsted","2017",474,938.6
"918","550-10339","Toftlund","2017",3283,1120.1
"919","550-10340","Agerskov","2017",1223,943.7
"920","550-10341","Branderup","2017",281,586.6
"921","550-10989","Arrild","2017",320,503.9
"922","550-11003","Abild","2017",563,1151.3
