,City,Municipality,Region,year,FB_audience_size_lower_bound,FB_audience_size_upper_bound,Trends_slope,Trends_intercept,Trends_regression_R2,Trends_regression_R2_adj,Trends_mean,Trends_is_trending,DST_EV_population,DST_population_size,DST_population_density,Plugshare_count_of_stations,Plugshare_count_of_plugs,Plugshare_closest_in_meters,Plugshare_closest_in_meters_std
1555,Terndrup,Rebild Kommune,Region Nordjylland,2018,,,,,,,,0.0,37.0,1593.0,1275.4,6.0,50.0,2393.0,3109.773432261585
1556,Terndrup,Rebild Kommune,Region Nordjylland,2019,,,,,,,,0.0,48.0,1607.0,1286.6,8.0,58.0,1825.75,2830.362003601054
1557,Terndrup,Rebild Kommune,Region Nordjylland,2020,,,,,,,,0.0,71.0,1599.0,1280.2,9.0,61.0,2467.8888888888887,3274.24214301739
1558,Terndrup,Rebild Kommune,Region Nordjylland,2021,,,,,,,,0.0,169.0,1637.0,1310.6,11.0,64.0,2343.3636363636365,2987.976481591757
1559,Thisted,Thisted Kommune,Region Nordjylland,2017,,,-0.0102759754119353,7.746351809954751,0.0056052824624412,-0.0142826118883099,7.474038461538461,0.0,,13363.0,1619.8,31.0,51.0,3090.2903225806454,2859.634897366543
1560,Thisted,Thisted Kommune,Region Nordjylland,2018,,,0.2096303252796039,4.502969457013577,0.5876055719548732,0.5793576833939706,10.058173076923074,1.0,27.0,13416.0,1626.2,32.0,53.0,3041.84375,2826.451361226482
1561,Thisted,Thisted Kommune,Region Nordjylland,2019,,,-0.0018771877401174,10.161764705882351,8.767433630785249e-05,-0.0199105721769659,10.112019230769231,0.0,33.0,13423.0,1619.2,35.0,57.0,2942.2571428571428,2719.1592595858733
1562,Thisted,Thisted Kommune,Region Nordjylland,2020,,,0.1897736489370786,8.69912330316742,0.6341539202800601,0.6268369986856613,13.728125,1.0,48.0,13536.0,1626.3,38.0,65.0,2846.5263157894738,2642.9459887195503
1563,Thyholm,Struer Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,,,,,,
1564,Thyholm,Struer Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,20.0,,,1.0,2.0,,
1565,Thyholm,Struer Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,25.0,,,1.0,2.0,,
1566,Thyholm,Struer Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,40.0,,,3.0,5.0,235.66666666666663,261.30505799416386
1567,Thyholm,Struer Kommune,Region Midtjylland,2021,,,0.0,0.0,,,0.0,0.0,67.0,,,9.0,39.0,440.55555555555554,563.8262389936972
1568,Tinglev,Aabenraa Kommune,Region Syddanmark,2017,,,0.0,0.0,,,0.0,0.0,,2803.0,913.6,10.0,58.0,2050.6,4422.586050918374
1569,Tinglev,Aabenraa Kommune,Region Syddanmark,2018,,,0.0,0.0,,,0.0,0.0,34.0,2790.0,909.4,10.0,58.0,2050.6,4422.586050918374
1570,Tinglev,Aabenraa Kommune,Region Syddanmark,2019,,,0.0,0.0,,,0.0,0.0,45.0,2789.0,909.1,13.0,110.0,1735.8461538461538,3889.154146386971
1571,Tinglev,Aabenraa Kommune,Region Syddanmark,2020,,,0.0,0.0,,,0.0,0.0,74.0,2746.0,895.0,17.0,118.0,1478.235294117647,3412.4747531925377
1572,Tjele,Viborg Kommune,Region Midtjylland,2017,,,-0.0400535438479388,7.414893562320035,0.0411595211440006,0.0219827115668806,6.35347465034965,0.0,,,,8.0,30.0,2464.125,3874.32133918777
1573,Tjele,Viborg Kommune,Region Midtjylland,2018,,,0.2443596248368727,3.003302359405297,0.4161250641927615,0.4044475654766167,9.47883241758242,1.0,80.0,,,12.0,42.0,4018.5833333333335,6542.647857895475
1574,Tjele,Viborg Kommune,Region Midtjylland,2019,,,0.0910630088557392,8.993262374880025,0.1751501692193463,0.1586531726037332,11.406432109557109,0.0,103.0,,,14.0,48.0,3491.3571428571427,6165.783992912236
1575,Tjele,Viborg Kommune,Region Midtjylland,2020,,,0.1104869589345173,10.226292016806724,0.1338385956673914,0.1165153675807392,13.154196428571428,0.0,157.0,,,28.0,80.0,2199.964285714286,4573.756268766916
1576,Tjele,Viborg Kommune,Region Midtjylland,2021,,,0.1077345220002892,12.947257683215128,0.3945384227568888,0.3813762145559515,15.586753472222222,0.0,314.0,,,33.0,92.0,2272.4242424242425,4487.754686577013
1577,Tjæreborg,Esbjerg Kommune,Region Syddanmark,2017,,,,,,,,0.0,,2711.0,1674.5,13.0,39.0,10946.76923076923,31442.83074924459
1578,Tjæreborg,Esbjerg Kommune,Region Syddanmark,2018,,,,,,,,0.0,59.0,2734.0,1688.7,14.0,41.0,10990.57142857143,30209.739205744903
1579,Tjæreborg,Esbjerg Kommune,Region Syddanmark,2019,,,,,,,,0.0,69.0,2749.0,1647.1,14.0,41.0,10990.57142857143,30209.739205744903
1580,Tjæreborg,Esbjerg Kommune,Region Syddanmark,2020,,,,,,,,0.0,109.0,2804.0,1680.0,15.0,44.0,10271.2,29243.85461743568
1581,Tommerup,Assens Kommune,Region Syddanmark,2017,,,-0.0017000341500895,9.246493212669684,5.422868700444283e-05,-0.0199446867392554,9.201442307692307,0.0,,1588.0,1146.6,4.0,17.0,2629.25,1328.9237186535577
1582,Tommerup,Assens Kommune,Region Syddanmark,2018,,,0.2038744343891402,3.0932409502262463,0.5590201474424895,0.5502005503913393,8.495913461538462,1.0,29.0,1598.0,1153.8,4.0,17.0,2629.25,1328.9237186535577
1583,Tommerup,Assens Kommune,Region Syddanmark,2019,,,0.0456870474142953,9.261954956807893,0.0316604709164685,0.0122936803347978,10.472661713286715,0.0,36.0,1583.0,1143.0,5.0,19.0,2387.6,1271.4174373509277
1584,Tommerup,Assens Kommune,Region Syddanmark,2020,,,0.2369702585920677,10.5773661387632,0.3946066766152735,0.3824988101475789,16.85707799145299,0.0,56.0,1567.0,1128.2,7.0,23.0,3651.428571428572,2398.047946222292
1585,Tørring,Hedensted Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,2750.0,1286.2,3.0,42.0,5688.666666666667,5146.242739449173
1586,Tørring,Hedensted Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,44.0,2764.0,1286.8,5.0,48.0,4979.4,4350.140721861765
1587,Tørring,Hedensted Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,49.0,2765.0,1287.2,7.0,55.0,4049.857142857143,3894.5318258883367
1588,Tørring,Hedensted Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,69.0,2770.0,1268.9,8.0,61.0,4312.25,3681.2239715305873
1589,Tranbjerg,Aarhus Kommune,Region Midtjylland,2017,,,-0.1286598321212637,12.52419271904566,0.3323440965561962,0.3189909784873201,9.114707167832169,0.0,,0.0,0.0,39.0,184.0,1119.5384615384614,1325.8905219185183
1590,Tranbjerg,Aarhus Kommune,Region Midtjylland,2018,,,0.1731299090753862,4.3664152391725946,0.5393058960470025,0.5300920139679426,8.954357829670327,1.0,332.0,0.0,0.0,48.0,212.0,1075.3125,1235.0853387045684
1591,Tranbjerg,Aarhus Kommune,Region Midtjylland,2019,,,-0.0184513969197653,11.93811217377394,0.0217582117268816,0.0021933759614192,11.449150155400154,0.0,392.0,0.0,0.0,54.0,228.0,1050.0185185185185,1197.3174968778496
1592,Tranbjerg,Aarhus Kommune,Region Midtjylland,2020,,,0.2285711690886497,10.127554675716445,0.4950095708487076,0.4849097622656818,16.184690656565657,1.0,716.0,0.0,0.0,67.0,280.0,1083.2238805970148,1205.7991292197626
1593,Tranbjerg,Aarhus Kommune,Region Midtjylland,2021,,,0.2862908886959033,15.155595449172573,0.3920396381038257,0.3788231084973871,22.16972222222222,0.0,1472.0,0.0,0.0,100.0,378.0,1157.33,1291.039140273126
1594,Trige,Aarhus Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,2878.0,2106.9,39.0,184.0,1119.5384615384614,1325.8905219185183
1595,Trige,Aarhus Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,332.0,2858.0,2092.2,48.0,212.0,1075.3125,1235.0853387045684
1596,Trige,Aarhus Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,392.0,2810.0,1947.3,54.0,228.0,1050.0185185185185,1197.3174968778496
1597,Trige,Aarhus Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,716.0,3096.0,2111.9,67.0,280.0,1083.2238805970148,1205.7991292197626
1598,Tune,Greve Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,5250.0,2130.7,5.0,23.0,1641.6,1550.348767213365
1599,Tune,Greve Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,83.0,5235.0,2124.6,5.0,23.0,1641.6,1550.348767213365
1600,Tune,Greve Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,96.0,5256.0,2133.1,6.0,33.0,1379.6666666666667,1527.9134355933477
1601,Tune,Greve Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,154.0,5280.0,2142.9,8.0,41.0,1943.125,1666.369230007049
1602,Tureby,Faxe Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,,,2.0,4.0,7756.0,837.2144289248723
1603,Tureby,Faxe Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,29.0,,,2.0,4.0,7756.0,837.2144289248723
1604,Tureby,Faxe Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,36.0,,,3.0,6.0,5771.0,3488.7159528972834
1605,Tureby,Faxe Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,64.0,,,6.0,17.0,5659.166666666667,3001.9540580539647
1606,Tølløse,Holbæk Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,3759.0,1456.4,7.0,32.0,2793.714285714286,3127.0452887822453
1607,Tølløse,Holbæk Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,49.0,3764.0,1458.9,7.0,32.0,2793.714285714286,3127.0452887822453
1608,Tølløse,Holbæk Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,78.0,3798.0,1459.1,7.0,32.0,2793.714285714286,3127.0452887822453
1609,Tølløse,Holbæk Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,123.0,3795.0,1452.4,8.0,36.0,2786.0,2895.163602581776
1610,Tølløse,Holbæk Kommune,Region Sjælland,2021,,,0.0,0.0,,,0.0,0.0,306.0,3763.0,1437.9,14.0,54.0,2244.8571428571427,2311.0152566531265
1611,Tønder,Tønder Kommune,Region Syddanmark,2017,,,-0.0035697515580977,6.998925339366519,0.0003619214467935,-0.0196308401242706,6.904326923076923,0.0,,7693.0,1132.3,3.0,6.0,1622.3333333333333,1938.4636528275
1612,Tønder,Tønder Kommune,Region Syddanmark,2018,,,0.1237151028771448,3.665780542986432,0.2539765257938104,0.2390560563096866,6.944230769230766,0.0,14.0,7672.0,1129.2,4.0,8.0,3507.0,4088.149703716829
1613,Tønder,Tønder Kommune,Region Syddanmark,2019,,,0.0693072188632678,5.666942616207322,0.2148524665885671,0.1991495159203384,7.503583916083917,0.0,18.0,7659.0,1127.3,7.0,13.0,5227.142857142857,5112.746568742722
1614,Tønder,Tønder Kommune,Region Syddanmark,2020,,,0.3446758468747926,5.27103129713424,0.724153762481837,0.7186368377314738,14.40494123931624,1.0,37.0,7581.0,1115.8,8.0,15.0,4723.375,4943.290689336984
1615,Ulfborg,Holstebro Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,2074.0,1089.9,5.0,21.0,604.2,449.7084611167551
1616,Ulfborg,Holstebro Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,30.0,2036.0,1069.9,5.0,21.0,604.2,449.7084611167551
1617,Ulfborg,Holstebro Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,36.0,2002.0,1052.0,6.0,22.0,619.5,403.9736377537524
1618,Ulfborg,Holstebro Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,57.0,2025.0,1064.1,9.0,32.0,777.4444444444445,520.3523112063381
1619,Ullerslev,Nyborg Kommune,Region Syddanmark,2017,,,0.0,0.0,,,0.0,0.0,,2788.0,1322.0,6.0,33.0,393.6666666666667,415.7507265978818
1620,Ullerslev,Nyborg Kommune,Region Syddanmark,2018,,,0.0,0.0,,,0.0,0.0,21.0,2758.0,1307.7,7.0,35.0,390.2857142857143,379.632152785524
1621,Ullerslev,Nyborg Kommune,Region Syddanmark,2019,,,0.0,0.0,,,0.0,0.0,25.0,2749.0,1303.5,8.0,39.0,342.25,376.8174055731199
1622,Ullerslev,Nyborg Kommune,Region Syddanmark,2020,,,0.0,0.0,,,0.0,0.0,45.0,2706.0,1283.1,9.0,43.0,307.8888888888889,367.24462026163314
1623,Ulstrup,Favrskov Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,2025.0,1439.2,1.0,1.0,,
1624,Ulstrup,Favrskov Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,65.0,2043.0,1452.0,1.0,1.0,,
1625,Ulstrup,Favrskov Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,83.0,2004.0,1424.3,1.0,1.0,,
1626,Ulstrup,Favrskov Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,134.0,1989.0,1413.6,4.0,4.0,6026.25,3726.789447142585
1627,Vallensbæk,Vallensbæk Kommune,Region Hovedstaden,2017,,,-0.1369343891402715,8.250395927601812,0.3603936583900047,0.3476015315578048,4.621634615384616,0.0,,15157.0,3716.8,,,,
1628,Vallensbæk,Vallensbæk Kommune,Region Hovedstaden,2018,,,0.2591047340561769,-0.3751696832579159,0.4713470991435751,0.4607740411264466,6.491105769230769,1.0,22.0,15739.0,3851.0,,,,
1629,Vallensbæk,Vallensbæk Kommune,Region Hovedstaden,2019,,,-0.0360608938785963,7.091911764705882,0.0331382616169321,0.0138010268492707,6.136298076923078,0.0,30.0,16109.0,3941.5,,,,
1630,Vallensbæk,Vallensbæk Kommune,Region Hovedstaden,2020,,,0.1382684955936901,5.992295123177475,0.137706917584041,0.1204610559357218,9.656410256410258,0.0,40.0,16098.0,3938.8,,,,
1631,Vallensbæk Strand,Vallensbæk Kommune,Region Hovedstaden,2017,,,-0.0484050840945957,4.605571266968327,0.128626637012412,0.1111991697526603,3.322836538461538,0.0,,,,,,,
1632,Vallensbæk Strand,Vallensbæk Kommune,Region Hovedstaden,2018,,,0.0007203534534279,4.235237556561085,1.4980732533587116e-05,-0.0199847196528157,4.254326923076923,0.0,22.0,,,,,,
1633,Vallensbæk Strand,Vallensbæk Kommune,Region Hovedstaden,2019,,,0.092403739434816,3.843127828054298,0.1709335733787238,0.1543522448462982,6.291826923076922,0.0,30.0,,,,,,
1634,Vallensbæk Strand,Vallensbæk Kommune,Region Hovedstaden,2020,,,-0.056251837938852,11.04671003016591,0.0702407363138992,0.0516455510401772,9.556036324786328,0.0,40.0,,,,,,
1635,Vallensbæk Strand,Vallensbæk Kommune,Region Hovedstaden,2021,,,0.1861769069329857,9.23495050236406,0.1606297966497276,0.1423826183160259,13.79628472222222,0.0,84.0,,,,,,
1636,Vamdrup,Kolding Kommune,Region Syddanmark,2017,,,0.0713438060274908,3.8310237556561098,0.2632375075350145,0.2485022576857147,5.721634615384615,0.0,,4970.0,1120.4,9.0,39.0,2925.777777777778,3374.5242545349183
1637,Vamdrup,Kolding Kommune,Region Syddanmark,2018,,,0.0927201613591732,7.462867647058828,0.2170313287956793,0.2013719553715929,9.91995192307692,0.0,54.0,4927.0,1110.7,11.0,47.0,2440.090909090909,3207.888603257459
1638,Vamdrup,Kolding Kommune,Region Syddanmark,2019,,,-0.1247460087082727,14.257692307692306,0.3878586225813896,0.3756157950330173,10.951923076923078,0.0,72.0,4924.0,1110.0,12.0,49.0,2291.083333333333,3101.85168915523
1639,Vamdrup,Kolding Kommune,Region Syddanmark,2020,,,0.054056686777275,13.621744595274007,0.0233387702136319,0.0038055456179045,15.054246794871792,0.0,143.0,4869.0,1097.6,18.0,68.0,1921.4444444444443,2635.9162537402485
1640,Vedbæk,Rudersdal Kommune,Region Hovedstaden,2017,,,-0.0827285921625542,10.752403846153848,0.16143037540655,0.144658982914681,8.560096153846153,0.0,,,,9.0,30.0,1361.111111111111,1044.9470613916817
1641,Vedbæk,Rudersdal Kommune,Region Hovedstaden,2018,,,0.2018665158371039,5.288998868778286,0.5354182935222765,0.5261266593927221,10.638461538461538,1.0,243.0,,,9.0,30.0,1361.111111111111,1044.9470613916817
1642,Vedbæk,Rudersdal Kommune,Region Hovedstaden,2019,,,0.0779742593699309,12.650028280542983,0.1154336563413854,0.0977423294682131,14.716346153846152,0.0,268.0,,,13.0,44.0,1068.1538461538462,978.2429696615804
1643,Vedbæk,Rudersdal Kommune,Region Hovedstaden,2020,,,0.2840277602563459,12.503412316445475,0.5172203690342303,0.5062481046940992,20.295652173913044,1.0,397.0,,,15.0,50.0,986.5333333333332,932.1364758037364
1644,Vejle,Vejle Kommune,Region Syddanmark,2017,,,-0.0604638009049773,9.098444570135747,0.3575693079108927,0.3447206940691105,7.496153846153845,0.0,,55876.0,1636.4,19.0,65.0,2598.9473684210525,2654.998461470243
1645,Vejle,Vejle Kommune,Region Syddanmark,2018,,,0.1188940706906855,4.90050904977376,0.4812946728614918,0.4709205663187217,8.05120192307692,1.0,96.0,56567.0,1732.1,21.0,68.0,2508.1428571428573,2538.44653845052
1646,Vejle,Vejle Kommune,Region Syddanmark,2019,,,0.0482965702444061,10.097413615795972,0.2557922001029632,0.2409080441050224,11.377272727272729,0.0,129.0,57051.0,1736.3,22.0,70.0,2597.7272727272725,2512.653088097428
1647,Vejle,Vejle Kommune,Region Syddanmark,2020,,,0.2080642235123368,10.617788461538463,0.6350488968792959,0.6277498748168818,16.131490384615383,1.0,210.0,57655.0,1744.7,24.0,74.0,2508.5,2426.7539242155663
1648,Veksø,Egedal Kommune,Region Hovedstaden,2017,,,0.0453806667805003,5.9995757918552055,0.1153365949325744,0.0976433268312259,7.202163461538461,0.0,,1892.0,2567.2,,,,
1649,Veksø,Egedal Kommune,Region Hovedstaden,2018,,,0.2422292538205412,7.079722850678733,0.420311807791823,0.4087180439476594,13.498798076923077,1.0,62.0,1879.0,2549.5,1.0,4.0,,
1650,Veksø,Egedal Kommune,Region Hovedstaden,2019,,,0.1247011867156153,10.341572398190044,0.2256713866423967,0.2101848143752446,13.646153846153844,0.0,79.0,1820.0,2469.5,3.0,12.0,2846.0,999.5183840230252
1651,Veksø,Egedal Kommune,Region Hovedstaden,2020,,,0.2211846730921266,18.015813968646444,0.3957649437691298,0.3820323288547919,24.08396739130435,0.0,134.0,1799.0,2441.0,5.0,28.0,1781.2,1620.7073147240374
1652,Vemb,Holstebro Kommune,Region Midtjylland,2017,,,,,,,,0.0,,1321.0,1189.0,5.0,21.0,604.2,449.7084611167551
1653,Vemb,Holstebro Kommune,Region Midtjylland,2018,,,,,,,,0.0,30.0,1300.0,1170.1,5.0,21.0,604.2,449.7084611167551
1654,Vemb,Holstebro Kommune,Region Midtjylland,2019,,,,,,,,0.0,36.0,1265.0,1138.6,6.0,22.0,619.5,403.9736377537524
1655,Vemb,Holstebro Kommune,Region Midtjylland,2020,,,,,,,,0.0,57.0,1253.0,1127.8,9.0,32.0,777.4444444444445,520.3523112063381
1656,Vemb,Holstebro Kommune,Region Midtjylland,2021,,,,,,,,0.0,133.0,1292.0,1162.9,21.0,83.0,3101.904761904762,5646.471631955322
1657,Vemmelev,Slagelse Kommune,Region Sjælland,2017,,,,,,,,0.0,,,,12.0,58.0,908.25,1689.2925967021602
1658,Vemmelev,Slagelse Kommune,Region Sjælland,2018,,,,,,,,0.0,48.0,,,12.0,58.0,908.25,1689.2925967021602
1659,Vemmelev,Slagelse Kommune,Region Sjælland,2019,,,,,,,,0.0,49.0,,,13.0,70.0,905.0,1617.416973654805
1660,Vemmelev,Slagelse Kommune,Region Sjælland,2020,,,,,,,,0.0,79.0,,,13.0,70.0,905.0,1617.416973654805
1661,Vemmelev,Slagelse Kommune,Region Sjælland,2021,,,,,,,,0.0,232.0,,,21.0,97.0,758.6190476190476,1315.6603846050268
1662,Vester Skerninge,Svendborg Kommune,Region Syddanmark,2017,,,0.005927815248015,3.5756226861373914,0.0021973931440006,-0.0177586589931193,3.732709790209789,0.0,,1094.0,1189.1,7.0,19.0,1486.2857142857142,2170.6839716462423
1663,Vester Skerninge,Svendborg Kommune,Region Syddanmark,2018,,,0.0033824596602065,11.072624434389144,0.0002000301040617,-0.0197959692938569,11.162259615384611,0.0,58.0,1080.0,1173.9,11.0,28.0,1898.1818181818185,2312.9720628741634
1664,Vester Skerninge,Svendborg Kommune,Region Syddanmark,2019,,,0.0163981551190206,11.20058874948581,0.0016976321711019,-0.0182684151854759,11.635139860139857,0.0,85.0,1080.0,1173.9,15.0,39.0,1413.8,2124.6170478465056
1665,Vester Skerninge,Svendborg Kommune,Region Syddanmark,2020,,,0.0043180891127618,12.27654286073404,0.0004313527137048,-0.0195600202320209,12.39097222222222,0.0,135.0,1086.0,1180.4,17.0,44.0,1249.3529411764705,2040.901147201172
1666,Viby,Roskilde Kommune,Region Midtjylland,2017,,,,,,,,0.0,,4659.0,1787.8,7.0,31.0,1534.0,2172.3065314698724
1667,Viby,Roskilde Kommune,Region Sjælland,2017,,,,,,,,0.0,,4659.0,1787.8,7.0,31.0,1534.0,2172.3065314698724
1668,Viby,Roskilde Kommune,Region Midtjylland,2018,,,,,,,,0.0,125.0,4636.0,1779.0,9.0,45.0,1401.6666666666667,1903.344753322424
1669,Viby,Roskilde Kommune,Region Sjælland,2018,,,,,,,,0.0,125.0,4636.0,1779.0,9.0,45.0,1401.6666666666667,1903.344753322424
1670,Viby,Roskilde Kommune,Region Midtjylland,2019,,,,,,,,0.0,163.0,4627.0,1775.5,12.0,50.0,1130.75,1695.646678730834
1671,Viby,Roskilde Kommune,Region Sjælland,2019,,,,,,,,0.0,163.0,4627.0,1775.5,12.0,50.0,1130.75,1695.646678730834
1672,Viby,Roskilde Kommune,Region Midtjylland,2020,,,,,,,,0.0,265.0,4667.0,1777.2,17.0,67.0,1534.470588235294,2704.2066562498294
1673,Viby,Roskilde Kommune,Region Sjælland,2020,,,,,,,,0.0,265.0,4667.0,1777.2,17.0,67.0,1534.470588235294,2704.2066562498294
1674,Viby,Roskilde Kommune,Region Midtjylland,2021,,,,,,,,0.0,569.0,4727.0,1800.1,20.0,79.0,1348.25,2523.0317784885624
1675,Videbæk,Ringkøbing-Skjern Kommune,Region Midtjylland,2017,,,-0.0254613657707442,6.250316227889757,0.0131645232862761,-0.0065721862479983,5.575590034965034,0.0,,4241.0,1188.3,6.0,20.0,4176.333333333333,4038.72131579621
1676,Videbæk,Ringkøbing-Skjern Kommune,Region Midtjylland,2018,,,0.1183228189679355,5.440441176470591,0.4335213596606155,0.4221917868538278,8.575995879120878,1.0,34.0,4236.0,1186.9,9.0,29.0,5291.111111111111,3643.65539137706
1677,Videbæk,Ringkøbing-Skjern Kommune,Region Midtjylland,2019,,,-0.0183245306303019,7.559623954476895,0.0236732316651385,0.0041466962984413,7.074023892773894,0.0,42.0,4273.0,1188.9,10.0,33.0,4917.0,3633.273975050296
1678,Videbæk,Ringkøbing-Skjern Kommune,Region Midtjylland,2020,,,0.1731401922162188,7.185754686489983,0.4638299044614138,0.4531065025506421,11.773969780219776,1.0,73.0,4309.0,1198.9,16.0,54.0,3974.125,3883.997474681637
1679,Vig,Odsherred Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,1537.0,1388.4,1.0,3.0,,
1680,Vig,Odsherred Kommune,Region Sjælland,2018,,,0.0,0.0,,,0.0,0.0,16.0,1539.0,1390.2,1.0,3.0,,
1681,Vig,Odsherred Kommune,Region Sjælland,2019,,,0.0,0.0,,,0.0,0.0,23.0,1553.0,1402.9,2.0,4.0,15992.5,15322.2968415313
1682,Vig,Odsherred Kommune,Region Sjælland,2020,,,0.0,0.0,,,0.0,0.0,51.0,1551.0,1401.1,3.0,8.0,12078.666666666666,12780.4798162406
1683,Vildbjerg,Herning Kommune,Region Midtjylland,2017,,,0.0039924559347423,4.118282085561498,0.0005563853849253,-0.0194324869073763,4.224082167832167,0.0,,4050.0,1055.2,5.0,22.0,6198.2,5973.899873616899
1684,Vildbjerg,Herning Kommune,Region Midtjylland,2018,,,0.1558545755021892,2.22337023270847,0.6938043518653256,0.6876804389026321,6.353516483516483,1.0,59.0,4045.0,1053.9,8.0,36.0,6325.5,4839.801088002334
1685,Vildbjerg,Herning Kommune,Region Midtjylland,2019,,,-0.0305267360275683,9.048112059509116,0.0225712034016625,0.0030226274696957,8.239153554778554,0.0,72.0,4051.0,1055.5,10.0,39.0,6350.3,4957.15474059689
1686,Vildbjerg,Herning Kommune,Region Midtjylland,2020,,,0.2500962300740325,7.302243859082097,0.4883083619535342,0.4780745291926048,13.929793956043955,1.0,144.0,4020.0,1047.4,11.0,43.0,5911.272727272727,4923.031506925567
1687,Vinderup,Holstebro Kommune,Region Midtjylland,2017,,,0.0,0.0,,,0.0,0.0,,3164.0,1362.6,5.0,21.0,604.2,449.7084611167551
1688,Vinderup,Holstebro Kommune,Region Midtjylland,2018,,,0.0,0.0,,,0.0,0.0,30.0,3151.0,1357.0,5.0,21.0,604.2,449.7084611167551
1689,Vinderup,Holstebro Kommune,Region Midtjylland,2019,,,0.0,0.0,,,0.0,0.0,36.0,3174.0,1366.9,6.0,22.0,619.5,403.9736377537524
1690,Vinderup,Holstebro Kommune,Region Midtjylland,2020,,,0.0,0.0,,,0.0,0.0,57.0,3127.0,1346.7,9.0,32.0,777.4444444444445,520.3523112063381
1691,Vipperød,Holbæk Kommune,Region Sjælland,2017,,,0.0,0.0,,,0.0,0.0,,2266.0,1658.9,7.0,32.0,2793.714285714286,3127.0452887822453
